parcel_id,scenario,cliff_scenario,retreat_year,mc_enabled,mc_n_sims,mc_mean_year,mc_median_year,mc_sd_year,mc_q05_year,mc_q25_year,mc_q75_year,mc_q95_year,mc_range_years,retreat_trigger,timing_category,cliff_exposure_status,initial_cliff_dist_m,parameter_set,rental_yield,discount_rate,damage_threshold,ADDRESS,PRICE,strval,landval,elevation,LATITUDE,LONGITUDE,rent,npv_rent_to_tstar,buyout_price_uncapped,buyout_price,buyout_capped,buyout_market_100pct,buyout_savings_pct,buyout_savings_dollars,gov_rent_collected,gov_land_recovered,gov_net_cost,gov_outcome
20,Intermediate_High,NA,24.555,TRUE,1000,24.555,25,0.7652192891979139,23,24,25,26,3,flood_storm_mc,early,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,118 Sole St,300000,205800,94200,1.27,40.7401167,-124.2167667,15000,294581.6898013754,388781.6898013754,300000,TRUE,300000,0,0,294581.6898013754,94200,-88781.68980137538,profit
21,Intermediate_High,NA,35.724,TRUE,1000,35.724,36,0.7459090965931308,34,35,36,37,3,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,106 Sole St,360000,246960,113040,1.28,40.7400397,-124.2166028,18000,465508.7920114018,578548.7920114018,360000,TRUE,360000,0,0,465508.7920114018,113040,-218548.7920114018,profit
22,Intermediate_High,NA,37.995,TRUE,1000,37.995,38,0.7533541946140225,37,38,38,39,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,98 Sole St,283217,194286.862,88930.138,1.15,40.7400329,-124.2164031,14160.85,381876.6892371807,470806.82723718067,283217,TRUE,283217,0,0,381876.6892371807,88930.138,-187589.8272371807,profit
23,Intermediate_High,NA,35.137,TRUE,1000,35.137,35,0.8419857124321884,34,35,36,36,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,62 Sole St,337695,231658.77000000002,106036.23,1.3,40.7399458,-124.2163248,16884.75,431703.9229625443,537740.1529625444,337695,TRUE,337695,0,0,431703.9229625443,106036.23,-200045.1529625443,profit
24,Intermediate_High,NA,46.91,TRUE,1000,46.91,47,0.8582753850814064,45,46,47,48,3,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,54 Sole St,449201,308151.886,141049.114,1.79,40.7399238,-124.2161763,22460.050000000003,693037.297455405,834086.411455405,449201,TRUE,449201,0,0,693037.297455405,141049.114,-384885.411455405,profit
25,Intermediate_High,NA,38.303,TRUE,1000,38.303,38,0.8184502800175835,37,38,39,39,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,44 Sole St,238574,163661.764,74912.236,1.2,40.7398551,-124.2160615,11928.7,323425.34444206767,398337.5804420677,238574,TRUE,238574,0,0,323425.34444206767,74912.236,-159763.58044206767,profit
26,Intermediate_High,NA,49.496,TRUE,1000,49.496,50,0.7242295965427735,48,49,50,50,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,16 Sole St,450000,308700,141300,1.08,40.739712,-124.2157682,22500,716895.4716347045,858195.4716347045,450000,TRUE,450000,0,0,716895.4716347045,141300,-408195.4716347045,profit
27,Intermediate_High,NA,51.451,TRUE,1000,51.451,52,0.7511079570628734,50,51,52,52,2,flood_storm_mc,late,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,8 Sole St,350000,240100,109900,1.09,40.739687000000004,-124.215556,17500,570303.522949313,680203.522949313,350000,TRUE,350000,0,0,570303.522949313,109900,-330203.52294931305,profit
28,Intermediate_High,NA,80.823,TRUE,1000,80.823,81,0.6664196238970722,80,81,81,81,1,no_retreat,no_retreat,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,6 Sole St,371665,254962.19,116702.81,0.9,40.739554,-124.215382,18583.25,NA,NA,NA,NA,NA,NA,NA,NA,116702.81,NA,NA
29,Intermediate_High,NA,11.448,TRUE,1000,11.448,12,0.6998469731203999,10,11,12,12,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,155 Sole St,261516,179399.976,82116.024,1.3,40.74009,-124.2174363,13075.800000000001,135267.3830246946,217383.4070246946,217383.4070246946,FALSE,261516,16.875676048618594,44132.59297530539,135267.3830246946,82116.024,0,break_even
30,Intermediate_High,NA,17.583,TRUE,1000,17.583,18,0.7208540980188922,16,17,18,18,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,143 Sole St,310296,212863.05599999998,97432.944,1.3,40.7400347,-124.2173321,15514.800000000001,232656.5928065665,330089.5368065665,310296,TRUE,310296,0,0,232656.5928065665,97432.944,-19793.53680656651,profit
31,Intermediate_High,NA,46.249,TRUE,1000,46.249,46,0.8292687662553598,45,46,47,47,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,109 Sole St,280000,192080,87920,1.3,40.7398044,-124.2168656,14000,428274.58777427097,516194.58777427097,280000,TRUE,280000,0,0,428274.58777427097,87920,-236194.58777427097,profit
32,Intermediate_High,NA,66.611,TRUE,1000,66.611,67,0.6798096359578475,65,66,67,67,2,flood_storm_mc,late,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,7 Sole St,357172,245019.992,112152.008,1.31,40.7392837,-124.2156342,17858.600000000002,667259.1180858463,779411.1260858463,357172,TRUE,357172,0,0,667259.1180858463,112152.008,-422239.12608584634,profit
33,Intermediate_High,NA,22.173,TRUE,1000,22.173,22,0.7704963755039115,21,22,23,23,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,165 Sole St,280006,192084.11599999998,87921.884,1.3,40.7401379,-124.2175767,14000.300000000001,253741.86553071288,341663.7495307129,280006,TRUE,280006,0,0,253741.86553071288,87921.884,-61657.749530712885,profit
34,Intermediate_High,NA,52.655,TRUE,1000,52.655,53,0.6118409510235069,51,52,53,53,2,flood_storm_mc,late,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,1515 Buhne Dr,297514,204094.604,93419.396,1.3,40.7402749,-124.2178933,14875.7,491233.5209053105,584652.9169053105,297514,TRUE,297514,0,0,491233.5209053105,93419.396,-287138.9169053105,profit
35,Intermediate_High,NA,59.367,TRUE,1000,59.367,60,0.779049368087747,58,59,60,60,2,flood_storm_mc,late,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,1591 Buhne Dr,363724,249514.664,114209.336,1.3,40.7399367,-124.2183341,18186.2,641246.0374450455,755455.3734450456,363724,TRUE,363724,0,0,641246.0374450455,114209.336,-391731.37344504555,profit
36,Intermediate_High,NA,16.542,TRUE,1000,16.542,17,0.7005188981938508,15,16,17,17,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,130 Cod St,320994,220201.88400000002,100792.116,1.3,40.7397376,-124.217678,16049.7,228641.95643652743,329434.0724365274,320994,TRUE,320994,0,0,228641.95643652743,100792.116,-8440.072436527422,profit
37,Intermediate_High,NA,24.582,TRUE,1000,24.582,25,0.7614826694389413,23,24,25,26,3,flood_storm_mc,early,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,126 Cod St,365000,250390,114610,1.3,40.7396932,-124.2176589,18250,358713.6555793914,473323.6555793914,365000,TRUE,365000,0,0,358713.6555793914,114610,-108323.6555793914,profit
38,Intermediate_High,NA,52.498,TRUE,1000,52.498,53,0.7352118990716463,51,52,53,53,2,flood_storm_mc,late,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,16 Cod St,355668,243988.248,111679.75200000001,1.19,40.7390951,-124.2164154,17783.4,586257.6857639931,697937.437763993,355668,TRUE,355668,0,0,586257.6857639931,111679.75200000001,-342269.43776399305,profit
39,Intermediate_High,NA,9.461,TRUE,1000,9.461,10,0.7727069794405096,8,9,10,10,2,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,1671 Buhne Dr,309032,211995.952,97036.048,1.3,40.7395467,-124.2188765,15451.6,134634.19101299858,231670.2390129986,231670.2390129986,FALSE,309032,25.033576130304112,77361.76098700141,134634.19101299858,97036.048,1.4551915228366852e-11,near_break_even
40,Intermediate_High,NA,3.412,TRUE,1000,3.412,4,0.7408136100294086,2,3,4,4,2,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,1621 Buhne Dr,287000,196882,90118,1.3,40.7397369,-124.2186024,14350,47815.05151377388,137933.05151377388,137933.05151377388,FALSE,287000,51.939703305305265,149066.94848622612,47815.05151377388,90118,0,break_even
41,Intermediate_High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,135 Cod St,255575,175324.45,80250.55,1.3,40.7395126,-124.2181152,12778.75,12778.75,93029.3,93029.3,FALSE,255575,63.6,162545.7,12778.75,80250.55,0,break_even
42,Intermediate_High,NA,23.341,TRUE,1000,23.341,23,0.767664189804571,22,23,24,24,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,99 Cod St,298661,204881.446,93779.554,1.3,40.7392384,-124.2175387,14933.050000000001,281871.8889785699,375651.4429785699,298661,TRUE,298661,0,0,281871.8889785699,93779.554,-76990.44297856989,profit
43,Intermediate_High,NA,33.583,TRUE,1000,33.583,34,0.8184013567808772,32,33,34,35,3,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,15 Cod St,438750,300982.5,137767.5,1.3,40.7387943,-124.2165956,21937.5,543455.0490580164,681222.5490580164,438750,TRUE,438750,0,0,543455.0490580164,137767.5,-242472.5490580164,profit
44,Intermediate_High,NA,19.396,TRUE,1000,19.396,20,0.746821090852248,18,19,20,20,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,26 Crab St,341571,234317.706,107253.294,0.25,40.7385636,-124.2171148,17078.55,277790.8914304165,385044.1854304165,341571,TRUE,341571,0,0,277790.8914304165,107253.294,-43473.18543041649,profit
45,Intermediate_High,NA,16.131,TRUE,1000,16.131,16,0.8237217476293299,15,16,17,17,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,52 Crab St,365282,250583.452,114698.548,-0.47,40.7386619,-124.2173508,18264.100000000002,254702.24345022207,369400.7914502221,365282,TRUE,365282,0,0,254702.24345022207,114698.548,-4118.7914502220665,profit
46,Intermediate_High,NA,19.3,TRUE,1000,19.3,19,0.8053872662568292,18,19,20,20,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,120 Crab St,299452,205424.072,94027.928,0.01,40.7390501,-124.2182181,14972.6,242546.98121914387,336574.90921914385,299452,TRUE,299452,0,0,242546.98121914387,94027.928,-37122.90921914387,profit
47,Intermediate_High,NA,35.101,TRUE,1000,35.101,35,0.8387505603589797,34,35,36,36,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,138 Crab St,439856,301741.216,138114.784,1.16,40.7391341,-124.2183467,21992.800000000003,561906.0383292866,700020.8223292866,439856,TRUE,439856,0,0,561906.0383292866,138114.784,-260164.82232928663,profit
48,Intermediate_High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,163 Crab St,391076,268278.136,122797.864,1.3,40.7390154,-124.2189426,19553.8,19553.8,142351.664,142351.664,FALSE,391076,63.6,248724.336,19553.8,122797.864,-1.4551915228366852e-11,profit
49,Intermediate_High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,135 Crab St,344738,236490.26799999998,108247.732,1.3,40.7388757,-124.2186589,17236.9,17236.9,125484.63200000001,125484.63200000001,FALSE,344738,63.59999999999999,219253.368,17236.9,108247.732,1.4551915228366852e-11,near_break_even
50,Intermediate_High,NA,30.617,TRUE,1000,30.617,31,0.7475759960498128,29,30,31,32,3,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,123 Crab St,326438,223936.468,102501.532,1.3,40.7387997,-124.2184263,16321.900000000001,378444.52093562874,480946.05293562874,326438,TRUE,326438,0,0,378444.52093562874,102501.532,-154508.05293562874,profit
51,Intermediate_High,NA,14.974,TRUE,1000,14.974,15,0.8282572124708665,14,15,16,16,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,105 Crab St,243924,167331.864,76592.136,1.3,40.7387073,-124.2181151,12196.2,159608.41856953336,236200.55456953336,236200.55456953336,FALSE,243924,3.166332722678644,7723.445430466643,159608.41856953336,76592.136,0,break_even
52,Intermediate_High,NA,4.555,TRUE,1000,4.555,5,0.7922137354291471,3,4,5,6,3,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,83 Crab St,277883,190627.738,87255.262,1.3,40.7386596,-124.2179455,13894.150000000001,61118.640140823096,148373.9021408231,148373.9021408231,FALSE,277883,46.605621020061285,129509.0978591769,61118.640140823096,87255.262,1.4551915228366852e-11,near_break_even
53,Intermediate_High,NA,33.916,TRUE,1000,33.916,34,0.7947172928630505,33,34,34,35,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,85 (69) Crab St,371255,254680.93,116574.07,1.3,40.7385792,-124.2179989,18562.75,463052.6173621789,579626.6873621789,371255,TRUE,371255,0,0,463052.6173621789,116574.07,-208371.68736217893,profit
54,Intermediate_High,NA,39.917,TRUE,1000,39.917,40,0.8371450363060225,38,40,40,41,3,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,57 Crab St,380725,261177.35,119547.65,1.3,40.7384375,-124.2176553,19036.25,530437.3830068946,649985.0330068946,380725,TRUE,380725,0,0,530437.3830068946,119547.65,-269260.03300689464,profit
55,Intermediate_High,NA,26.899,TRUE,1000,26.899,27,0.8942027726408583,25,26,28,28,3,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,31 Crab St,333532,228802.952,104729.048,1.3,40.7383085,-124.2173666,16676.600000000002,351229.4760036997,455958.5240036997,333532,TRUE,333532,0,0,351229.4760036997,104729.048,-122426.5240036997,profit
56,Intermediate_High,NA,16.038,TRUE,1000,16.038,16,0.8314128019505397,15,16,17,17,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,25 Crab St,277312,190236.032,87075.968,1.3,40.7383127,-124.2172382,13865.6,192415.82783431845,279491.79583431844,277312,TRUE,277312,0,0,192415.82783431845,87075.968,-2179.7958343184437,profit
57,Intermediate_High,NA,28.104,TRUE,1000,28.104,28,0.8353932498421817,27,28,29,29,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,1723 Buhne Dr,316822,217339.892,99482.10800000001,1.3,40.739155,-124.2192062,15841.1,344815.8229509459,444297.9309509459,316822,TRUE,316822,0,0,344815.8229509459,99482.10800000001,-127475.93095094588,profit
58,Intermediate_High,NA,5.257,TRUE,1000,5.257,5,0.7755981901426489,4,5,6,6,2,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,130 Perch St,305500,209573,95927,1.24,40.7384699,-124.2187065,15275,77019.85989495173,172946.85989495175,172946.85989495175,FALSE,305500,43.388916564663916,132553.14010504825,77019.85989495173,95927,1.4551915228366852e-11,near_break_even
59,Intermediate_High,NA,9.057,TRUE,1000,9.057,9,0.7838146243630348,8,9,10,10,2,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,98 Perch St,360648,247404.528,113243.472,0.22,40.738338,-124.2183033,18032.4,150996.52151007013,264239.99351007014,264239.99351007014,FALSE,360648,26.731884410818818,96408.00648992986,150996.52151007013,113243.472,1.4551915228366852e-11,near_break_even
60,Intermediate_High,NA,12.731,TRUE,1000,12.731,13,0.8254212986834786,11,12,13,14,3,flood_storm_mc,early,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,32 Perch St,312581,214430.566,98150.434,0.22,40.7379142,-124.2174716,15629.050000000001,177620.5490334817,275770.9830334817,275770.9830334817,FALSE,312581,11.776153050415195,36810.016966518306,177620.5490334817,98150.434,1.4551915228366852e-11,near_break_even
61,Intermediate_High,NA,25.108,TRUE,1000,25.108,25,0.8479711404611923,24,25,26,26,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,10 Perch St,201455,138198.13,63256.87,1.23,40.737652,-124.2172012,10072.75,201256.94800260605,264513.81800260604,201455,TRUE,201455,0,0,201256.94800260605,63256.87,-63058.81800260605,profit
62,Intermediate_High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,25 Halibut Ave,292645,200754.47,91890.53,1.3,40.7367277,-124.2193352,14632.25,14632.25,106522.78,106522.78,FALSE,292645,63.6,186122.22,14632.25,91890.53,0,break_even
1,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,1179 King Salmon Ave,552000,378672,173328,1.59,40.7406328,-124.2156908,27600,27599.999999999996,200928,200928,FALSE,552000,63.6,351072,27599.999999999996,173328,0,break_even
2,High,NA,14.505,TRUE,1000,14.505,15,0.6295803136783832,13,14,15,15,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,1201 King Salmon Ave,362304,248540.544,113763.456,1.46,40.7407655,-124.2157915,18115.2,230660.41332342193,344423.86932342197,344423.86932342197,FALSE,362304,4.93511820917738,17880.130676578032,230660.41332342193,113763.456,2.9103830456733704e-11,near_break_even
3,High,NA,32.448,TRUE,1000,32.448,33,0.7251357264828577,31,32,33,33,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,1213 King Salmon Ave,362000,248332,113668,1.63,40.7409544,-124.2156305,18100,437598.7217941688,551266.7217941688,362000,TRUE,362000,0,0,437598.7217941688,113668,-189266.7217941688,profit
4,High,NA,34.809,TRUE,1000,34.809,35,0.7881244445772128,33,34,35,36,3,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,1215 King Salmon Ave,345190,236800.34,108389.66,1.65,40.7410356,-124.2155921,17259.5,438425.0432990261,546814.7032990261,345190,TRUE,345190,0,0,438425.0432990261,108389.66,-201624.7032990261,profit
5,High,NA,5.479,TRUE,1000,5.479,6,0.6511397568748072,4,5,6,6,2,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,1229 King Salmon Ave,293893,201610.598,92282.402,1.68,40.7411812,-124.2155331,14694.650000000001,77055.98310660201,169338.385106602,169338.385106602,FALSE,293893,42.38093962544123,124554.61489339799,77055.98310660201,92282.402,0,break_even
6,High,NA,1.493,TRUE,1000,1.493,1,0.5002011607355596,1,1,2,2,1,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,1237 King Salmon Ave,208480,143017.28,65462.72,1.53,40.7413053,-124.2155155,10424,15487.559556175544,80950.27955617555,80950.27955617555,FALSE,208480,61.17120128732946,127529.72044382445,15487.559556175544,65462.72,0,break_even
7,High,NA,4.754,TRUE,1000,4.754,5,0.6855318766869662,4,4,5,6,2,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,1245 King Salmon Ave,315000,216090,98910,1.68,40.7413476,-124.2154337,15750,72168.96556223667,171078.96556223667,171078.96556223667,FALSE,315000,45.68921728182963,143921.03443776333,72168.96556223667,98910,0,break_even
8,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,1337 Buhne Dr,275000,188650,86350,1.22,40.7410645,-124.2162205,13750,13750,100100,100100,FALSE,275000,63.6,174900,13750,86350,0,break_even
9,High,NA,22.683,TRUE,1000,22.683,23,0.7092348088003112,21,22,23,24,3,flood_storm_mc,early,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,64 Herring St,397000,272342,124658,1.3,40.740805,-124.2164141,19850,366319.54612146196,490977.54612146196,397000,TRUE,397000,0,0,366319.54612146196,124658,-93977.54612146196,profit
10,High,NA,21.54,TRUE,1000,21.54,22,0.6251326185624861,20,21,22,22,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,61 Herring St,264655,181553.33000000002,83101.67,1.3,40.7405124,-124.216443,13232.75,234343.19681446993,317444.8668144699,264655,TRUE,264655,0,0,234343.19681446993,83101.67,-52789.86681446993,profit
11,High,NA,7.226,TRUE,1000,7.226,7,0.7426139478056384,6,7,8,8,2,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,85 Herring St,297000,203742,93258,1.3,40.7407541,-124.2169505,14850,100975.36680009015,194233.36680009015,194233.36680009015,FALSE,297000,34.601559999969645,102766.63319990985,100975.36680009015,93258,0,break_even
12,High,NA,18.652,TRUE,1000,18.652,19,0.696693175925659,17,18,19,20,3,flood_storm_mc,early,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,1417 Buhne Dr,362500,248675,113825,1.29,40.7408173,-124.2171311,18125,285467.79219083313,399292.79219083313,362500,TRUE,362500,0,0,285467.79219083313,113825,-36792.792190833134,profit
13,High,NA,16.359,TRUE,1000,16.359,16,0.6975712190203991,15,16,17,17,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,1445 Buhne Dr,281034,192789.324,88244.676,1.3,40.7407323,-124.2172635,14051.7,198303.7285967017,286548.40459670173,281034,TRUE,281034,0,0,198303.7285967017,88244.676,-5514.404596701701,profit
14,High,NA,27.565,TRUE,1000,27.565,28,0.623027417665678,26,27,28,28,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,1473 Buhne Dr,275135,188742.61,86392.39,1.3,40.7405944,-124.2174532,13756.75,295130.06307868066,381522.4530786807,275135,TRUE,275135,0,0,295130.06307868066,86392.39,-106387.45307868066,profit
15,High,NA,37.601,TRUE,1000,37.601,38,0.626251699551539,36,37,38,38,2,flood_storm_mc,mid_term,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,1493 Buhne Dr,399000,273714,125286,1.3,40.7404946,-124.2175968,19950,534237.6586844247,659523.6586844247,399000,TRUE,399000,0,0,534237.6586844247,125286,-260523.6586844247,profit
16,High,NA,4.987,TRUE,1000,4.987,5,0.7136808392694457,4,5,5,6,2,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,184 Sole St,267907,183784.202,84122.798,1.3,40.740378,-124.2173647,13395.35,64241.89773843345,148364.69573843345,148364.69573843345,FALSE,267907,44.62082150207593,119542.30426156655,64241.89773843345,84122.798,1.4551915228366852e-11,near_break_even
17,High,NA,3.224,TRUE,1000,3.224,3,0.6872381656284059,2,3,4,4,2,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,162 Sole St,273097,187344.54200000002,85752.458,1.3,40.7403202,-124.2172265,13654.85,43071.02778219716,128823.48578219715,128823.48578219715,FALSE,273097,52.82867047891513,144273.51421780285,43071.02778219716,85752.458,-1.4551915228366852e-11,profit
18,High,NA,1,TRUE,1000,1,1,0,1,1,1,1,0,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,150 Sole St,276892,189947.912,86944.088,1.3,40.7402612,-124.2171174,13844.6,13844.600000000002,100788.68800000001,100788.68800000001,FALSE,276892,63.59999999999999,176103.31199999998,13844.600000000002,86944.088,0,break_even
19,High,NA,17.492,TRUE,1000,17.492,18,0.6390182660490578,16,17,18,18,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,142 Sole St,313833,215289.438,98543.562,1.3,40.7402057,-124.2169684,15691.650000000001,234289.58936607192,332833.1513660719,313833,TRUE,313833,0,0,234289.58936607192,98543.562,-19000.15136607192,profit
20,High,NA,4.676,TRUE,1000,4.676,5,0.6793272300485867,3,4,5,6,3,flood_storm_mc,immediate,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,118 Sole St,300000,205800,94200,1.27,40.7401167,-124.2167667,15000,67656.05870048302,161856.058700483,161856.058700483,FALSE,300000,46.04798043317233,138143.941299517,67656.05870048302,94200,-1.4551915228366852e-11,profit
21,High,NA,14.236,TRUE,1000,14.236,14,0.7340591548661749,13,14,15,15,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,106 Sole St,360000,246960,113040,1.28,40.7400397,-124.2166028,18000,225514.57671495384,338554.5767149539,338554.5767149539,FALSE,360000,5.9570620236239264,21445.423285046127,225514.57671495384,113040,2.9103830456733704e-11,near_break_even
22,High,NA,16.334,TRUE,1000,16.334,16,0.6876895498092994,15,16,17,17,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,98 Sole St,283217,194286.862,88930.138,1.15,40.7400329,-124.2164031,14160.85,199585.43491552328,288515.5729155233,283217,TRUE,283217,0,0,199585.43491552328,88930.138,-5298.572915523284,profit
23,High,NA,13.35,TRUE,1000,13.35,13,0.6899101216651166,12,13,14,14,2,flood_storm_mc,early,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,62 Sole St,337695,231658.77000000002,106036.23,1.3,40.7399458,-124.2163248,16884.75,200044.53420280054,306080.7642028005,306080.7642028005,FALSE,337695,9.361771953152843,31614.23579719948,200044.53420280054,106036.23,-1.4551915228366852e-11,profit
24,High,NA,23.672,TRUE,1000,23.672,24,0.7354977613541438,22,23,24,25,3,flood_storm_mc,early,not_applicable,NA,y0.05_d0.020_t0.30_LetItGo,0.05,0.02,0.3,54 Sole St,449201,308151.886,141049.114,1.79,40.7399238,-124.2161763,22460.050000000003,428663.15698875446,569712.2709887545,449201,TRUE,449201,0,0,428663.15698875446,141049.114,-120511.27098875446,profit
