YYYY,parcel_id,address,latitude,longitude,max_run_up
2024,59,721 Sand Point Rd,34.4018647,-119.5425657,1.7754754784539954
2000,60,711 Sand Point Rd,34.4016981,-119.5423044,1.948323493799064
2001,60,711 Sand Point Rd,34.4016981,-119.5423044,1.9295924184020279
2002,60,711 Sand Point Rd,34.4016981,-119.5423044,2.1327138578979854
2003,60,711 Sand Point Rd,34.4016981,-119.5423044,1.7596136692952398
2004,60,711 Sand Point Rd,34.4016981,-119.5423044,1.8424252217688684
2005,60,711 Sand Point Rd,34.4016981,-119.5423044,1.627087238619883
2006,60,711 Sand Point Rd,34.4016981,-119.5423044,1.577375341045708
2007,60,711 Sand Point Rd,34.4016981,-119.5423044,1.9416740203051055
2008,60,711 Sand Point Rd,34.4016981,-119.5423044,1.9494719393166817
2009,60,711 Sand Point Rd,34.4016981,-119.5423044,1.3439173206663244
2010,60,711 Sand Point Rd,34.4016981,-119.5423044,1.708946591201102
2011,60,711 Sand Point Rd,34.4016981,-119.5423044,1.4909424029681888
2012,60,711 Sand Point Rd,34.4016981,-119.5423044,1.5293383862947545
2013,60,711 Sand Point Rd,34.4016981,-119.5423044,1.3054617666593025
2014,60,711 Sand Point Rd,34.4016981,-119.5423044,1.2998747283680578
2015,60,711 Sand Point Rd,34.4016981,-119.5423044,1.5721395963220088
2016,60,711 Sand Point Rd,34.4016981,-119.5423044,1.7403200429000576
2017,60,711 Sand Point Rd,34.4016981,-119.5423044,1.8269407533056425
2018,60,711 Sand Point Rd,34.4016981,-119.5423044,1.5725732222944402
2019,60,711 Sand Point Rd,34.4016981,-119.5423044,1.7657086165156666
2020,60,711 Sand Point Rd,34.4016981,-119.5423044,1.539838692493403
2021,60,711 Sand Point Rd,34.4016981,-119.5423044,1.6340654861024364
2022,60,711 Sand Point Rd,34.4016981,-119.5423044,1.2286400378076094
2023,60,711 Sand Point Rd,34.4016981,-119.5423044,2.2033734519723867
2024,60,711 Sand Point Rd,34.4016981,-119.5423044,1.483009861640455
2000,61,701 Sand Point Rd,34.4013214,-119.5418909,2.028394853619255
2001,61,701 Sand Point Rd,34.4013214,-119.5418909,2.0088939765528817
2002,61,701 Sand Point Rd,34.4013214,-119.5418909,2.2203632134864004
2003,61,701 Sand Point Rd,34.4013214,-119.5418909,1.8319295140238443
2004,61,701 Sand Point Rd,34.4013214,-119.5418909,1.9181444200147348
2005,61,701 Sand Point Rd,34.4013214,-119.5418909,1.6939565691787075
2006,61,701 Sand Point Rd,34.4013214,-119.5418909,1.6422016334485618
2007,61,701 Sand Point Rd,34.4013214,-119.5418909,2.0214721029275187
2008,61,701 Sand Point Rd,34.4013214,-119.5418909,2.0295904974561294
2009,61,701 Sand Point Rd,34.4013214,-119.5418909,1.3991490558962023
2010,61,701 Sand Point Rd,34.4013214,-119.5418909,1.7791801421761149
2011,61,701 Sand Point Rd,34.4013214,-119.5418909,1.552216511707935
2012,61,701 Sand Point Rd,34.4013214,-119.5418909,1.5921904766204007
2013,61,701 Sand Point Rd,34.4013214,-119.5418909,1.3591130720931113
2014,61,701 Sand Point Rd,34.4013214,-119.5418909,1.3532964201084676
2015,61,701 Sand Point Rd,34.4013214,-119.5418909,1.636750712343203
2016,61,701 Sand Point Rd,34.4013214,-119.5418909,1.8118429664806897
2017,61,701 Sand Point Rd,34.4013214,-119.5418909,1.9020235775356489
2018,61,701 Sand Point Rd,34.4013214,-119.5418909,1.6372021592890897
2019,61,701 Sand Point Rd,34.4013214,-119.5418909,1.8382749487600898
2020,61,701 Sand Point Rd,34.4013214,-119.5418909,1.6031223198808002
2021,61,701 Sand Point Rd,34.4013214,-119.5418909,1.7012216056708214
2022,61,701 Sand Point Rd,34.4013214,-119.5418909,1.2791341569156
2023,61,701 Sand Point Rd,34.4013214,-119.5418909,2.293926745125527
2024,61,701 Sand Point Rd,34.4013214,-119.5418909,1.5439579622131985
2000,62,685 Sand Point Rd,34.4011155,-119.5416655,3.819433787316284
2001,62,685 Sand Point Rd,34.4011155,-119.5416655,3.782713960002233
2002,62,685 Sand Point Rd,34.4011155,-119.5416655,4.1809070174736185
2003,62,685 Sand Point Rd,34.4011155,-119.5416655,3.449492819092878
2004,62,685 Sand Point Rd,34.4011155,-119.5416655,3.6118340537515783
2005,62,685 Sand Point Rd,34.4011155,-119.5416655,3.1896920577486276
2006,62,685 Sand Point Rd,34.4011155,-119.5416655,3.092238374194171
2007,62,685 Sand Point Rd,34.4011155,-119.5416655,3.8063983628544205
2008,62,685 Sand Point Rd,34.4011155,-119.5416655,3.821685164783548
2009,62,685 Sand Point Rd,34.4011155,-119.5416655,2.6345744114103016
2010,62,685 Sand Point Rd,34.4011155,-119.5416655,3.350166628861504
2011,62,685 Sand Point Rd,34.4011155,-119.5416655,2.9227978859585235
2012,62,685 Sand Point Rd,34.4011155,-119.5416655,2.9980681973218393
2013,62,685 Sand Point Rd,34.4011155,-119.5416655,2.5591873195070027
2014,62,685 Sand Point Rd,34.4011155,-119.5416655,2.5482346605217137
2015,62,685 Sand Point Rd,34.4011155,-119.5416655,3.0819743803743007
2016,62,685 Sand Point Rd,34.4011155,-119.5416655,3.4116701840078156
2017,62,685 Sand Point Rd,34.4011155,-119.5416655,3.5814787753723425
2018,62,685 Sand Point Rd,34.4011155,-119.5416655,3.082824447468104
2019,62,685 Sand Point Rd,34.4011155,-119.5416655,3.461441167208424
2020,62,685 Sand Point Rd,34.4011155,-119.5416655,3.018652676439362
2021,62,685 Sand Point Rd,34.4011155,-119.5416655,3.2033720006821023
2022,62,685 Sand Point Rd,34.4011155,-119.5416655,2.4085883518765963
2023,62,685 Sand Point Rd,34.4011155,-119.5416655,4.319425924556948
2024,62,685 Sand Point Rd,34.4011155,-119.5416655,2.9072471745582567
2000,63,671 Sand Point Rd,34.4008581,-119.5414381,3.868450840106791
2001,63,671 Sand Point Rd,34.4008581,-119.5414381,3.831259765530937
2002,63,671 Sand Point Rd,34.4008581,-119.5414381,4.234563070019486
2003,63,671 Sand Point Rd,34.4008581,-119.5414381,3.4937622006371924
2004,63,671 Sand Point Rd,34.4008581,-119.5414381,3.6581868563767266
2005,63,671 Sand Point Rd,34.4008581,-119.5414381,3.230627262463875
2006,63,671 Sand Point Rd,34.4008581,-119.5414381,3.1319228981495413
2007,63,671 Sand Point Rd,34.4008581,-119.5414381,3.855248124333028
2008,63,671 Sand Point Rd,34.4008581,-119.5414381,3.8707311108326654
2009,63,671 Sand Point Rd,34.4008581,-119.5414381,2.6683854630466635
2010,63,671 Sand Point Rd,34.4008581,-119.5414381,3.3931612986602655
2011,63,671 Sand Point Rd,34.4008581,-119.5414381,2.960307879913067
2012,63,671 Sand Point Rd,34.4008581,-119.5414381,3.0365441797006105
2013,63,671 Sand Point Rd,34.4008581,-119.5414381,2.5920308840053976
2014,63,671 Sand Point Rd,34.4008581,-119.5414381,2.5809376630694176
2015,63,671 Sand Point Rd,34.4008581,-119.5414381,3.121527180426359
2016,63,671 Sand Point Rd,34.4008581,-119.5414381,3.4554541653059476
2017,63,671 Sand Point Rd,34.4008581,-119.5414381,3.627442010756469
2018,63,671 Sand Point Rd,34.4008581,-119.5414381,3.1223881569339476
2019,63,671 Sand Point Rd,34.4008581,-119.5414381,3.5058638889709366
2020,63,671 Sand Point Rd,34.4008581,-119.5414381,3.0573928316133046
2021,63,671 Sand Point Rd,34.4008581,-119.5414381,3.2444827681959953
2022,63,671 Sand Point Rd,34.4008581,-119.5414381,2.439499190751876
2023,63,671 Sand Point Rd,34.4008581,-119.5414381,4.374859672164198
2024,63,671 Sand Point Rd,34.4008581,-119.5414381,2.9445575970359568
2000,64,657 Sand Point Rd,34.4006401,-119.5411437,2.0725548764186743
2001,64,657 Sand Point Rd,34.4006401,-119.5411437,2.0526294473109057
2002,64,657 Sand Point Rd,34.4006401,-119.5411437,2.268702564158484
2003,64,657 Sand Point Rd,34.4006401,-119.5411437,1.8718123055631128
2004,64,657 Sand Point Rd,34.4006401,-119.5411437,1.959904189405438
2005,64,657 Sand Point Rd,34.4006401,-119.5411437,1.7308355627250986
2006,64,657 Sand Point Rd,34.4006401,-119.5411437,1.677953874411378
2007,64,657 Sand Point Rd,34.4006401,-119.5411437,2.0654814110730153
2008,64,657 Sand Point Rd,34.4006401,-119.5411437,2.0737765505222896
2009,64,657 Sand Point Rd,34.4006401,-119.5411437,1.4296098185519135
2010,64,657 Sand Point Rd,34.4006401,-119.5411437,1.8179145313422982
2011,64,657 Sand Point Rd,34.4006401,-119.5411437,1.586009693752521
2012,64,657 Sand Point Rd,34.4006401,-119.5411437,1.6268539286712278
2013,64,657 Sand Point Rd,34.4006401,-119.5411437,1.3887022145342536
2014,64,657 Sand Point Rd,34.4006401,-119.5411437,1.3827589286825404
2015,64,657 Sand Point Rd,34.4006401,-119.5411437,1.6723842817367924
2016,64,657 Sand Point Rd,34.4006401,-119.5411437,1.8512884553932607
2017,64,657 Sand Point Rd,34.4006401,-119.5411437,1.943432381348742
2018,64,657 Sand Point Rd,34.4006401,-119.5411437,1.672845557098181
2019,64,657 Sand Point Rd,34.4006401,-119.5411437,1.8782958862535963
2020,64,657 Sand Point Rd,34.4006401,-119.5411437,1.6380237682205439
2021,64,657 Sand Point Rd,34.4006401,-119.5411437,1.7382587657480328
2022,64,657 Sand Point Rd,34.4006401,-119.5411437,1.306982084764618
2023,64,657 Sand Point Rd,34.4006401,-119.5411437,2.343867641585697
2024,64,657 Sand Point Rd,34.4006401,-119.5411437,1.5775713480345164
2000,65,645 Sand Point Rd,34.400307,-119.5408851,2.0961139564524403
2001,65,645 Sand Point Rd,34.400307,-119.5408851,2.0759620316391065
2002,65,645 Sand Point Rd,34.400307,-119.5408851,2.2944912879650055
2003,65,645 Sand Point Rd,34.400307,-119.5408851,1.8930895110145551
2004,65,645 Sand Point Rd,34.400307,-119.5408851,1.9821827501239375
2005,65,645 Sand Point Rd,34.400307,-119.5408851,1.7505102618182251
2006,65,645 Sand Point Rd,34.400307,-119.5408851,1.6970274584549205
2007,65,645 Sand Point Rd,34.400307,-119.5408851,2.0889600858359287
2008,65,645 Sand Point Rd,34.400307,-119.5408851,2.0973495175311654
2009,65,645 Sand Point Rd,34.400307,-119.5408851,1.445860433923083
2010,65,645 Sand Point Rd,34.400307,-119.5408851,1.8385790717246717
2011,65,645 Sand Point Rd,34.400307,-119.5408851,1.6040381328228583
2012,65,645 Sand Point Rd,34.400307,-119.5408851,1.6453466510328378
2013,65,645 Sand Point Rd,34.400307,-119.5408851,1.4044878262869391
2014,65,645 Sand Point Rd,34.400307,-119.5408851,1.3984769821048595
2015,65,645 Sand Point Rd,34.400307,-119.5408851,1.6913945552831946
2016,65,645 Sand Point Rd,34.400307,-119.5408851,1.872332362786228
2017,65,645 Sand Point Rd,34.400307,-119.5408851,1.9655237042533127
2018,65,645 Sand Point Rd,34.400307,-119.5408851,1.6918610740392364
2019,65,645 Sand Point Rd,34.400307,-119.5408851,1.8996467916577544
2020,65,645 Sand Point Rd,34.400307,-119.5408851,1.6566434600278854
2021,65,645 Sand Point Rd,34.400307,-119.5408851,1.75801784563904
2022,65,645 Sand Point Rd,34.400307,-119.5408851,1.3218387700509804
2023,65,645 Sand Point Rd,34.400307,-119.5408851,2.3705107794755316
2024,65,645 Sand Point Rd,34.400307,-119.5408851,1.5955038670091375
2000,66,635 Sand Point Rd,34.4000126,-119.5406023,2.1290245269244368
2001,66,635 Sand Point Rd,34.4000126,-119.5406023,2.1085562016884665
2002,66,635 Sand Point Rd,34.4000126,-119.5406023,2.330516532202087
2003,66,635 Sand Point Rd,34.4000126,-119.5406023,1.9228124445269517
2004,66,635 Sand Point Rd,34.4000126,-119.5406023,2.0133045147043025
2005,66,635 Sand Point Rd,34.4000126,-119.5406023,1.7779945935532342
2006,66,635 Sand Point Rd,34.4000126,-119.5406023,1.7236720698284917
2007,66,635 Sand Point Rd,34.4000126,-119.5406023,2.121758335142205
2008,66,635 Sand Point Rd,34.4000126,-119.5406023,2.1302794872442328
2009,66,635 Sand Point Rd,34.4000126,-119.5406023,1.4685615335254303
2010,66,635 Sand Point Rd,34.4000126,-119.5406023,1.8674461502163107
2011,66,635 Sand Point Rd,34.4000126,-119.5406023,1.6292227416307592
2012,66,635 Sand Point Rd,34.4000126,-119.5406023,1.6711798347407143
2013,66,635 Sand Point Rd,34.4000126,-119.5406023,1.4265393447369699
2014,66,635 Sand Point Rd,34.4000126,-119.5406023,1.4204341257665147
2015,66,635 Sand Point Rd,34.4000126,-119.5406023,1.7179507258273805
2016,66,635 Sand Point Rd,34.4000126,-119.5406023,1.9017293934117783
2017,66,635 Sand Point Rd,34.4000126,-119.5406023,1.9963839092455482
2018,66,635 Sand Point Rd,34.4000126,-119.5406023,1.718424569279844
2019,66,635 Sand Point Rd,34.4000126,-119.5406023,1.9294726794232095
2020,66,635 Sand Point Rd,34.4000126,-119.5406023,1.6826540121595521
2021,66,635 Sand Point Rd,34.4000126,-119.5406023,1.7856200521039267
2022,66,635 Sand Point Rd,34.4000126,-119.5406023,1.3425926359657925
2023,66,635 Sand Point Rd,34.4000126,-119.5406023,2.407729587080149
2024,66,635 Sand Point Rd,34.4000126,-119.5406023,1.62055448140532
2000,67,625 Sand Point Rd,34.399781,-119.5403518,2.1655540334862615
2001,67,625 Sand Point Rd,34.399781,-119.5403518,2.144734515574227
2002,67,625 Sand Point Rd,34.399781,-119.5403518,2.370503210551208
2003,67,625 Sand Point Rd,34.399781,-119.5403518,1.9558037928750953
2004,67,625 Sand Point Rd,34.399781,-119.5403518,2.0478485133998383
2005,67,625 Sand Point Rd,34.399781,-119.5403518,1.8085011773669568
2006,67,625 Sand Point Rd,34.399781,-119.5403518,1.753246595339568
2007,67,625 Sand Point Rd,34.399781,-119.5403518,2.15816316939658
2008,67,625 Sand Point Rd,34.399781,-119.5403518,2.1668305262405867
2009,67,625 Sand Point Rd,34.399781,-119.5403518,1.4937589079553328
2010,67,625 Sand Point Rd,34.399781,-119.5403518,1.8994875313913442
2011,67,625 Sand Point Rd,34.399781,-119.5403518,1.657176718712014
2012,67,625 Sand Point Rd,34.399781,-119.5403518,1.6998537057868777
2013,67,625 Sand Point Rd,34.399781,-119.5403518,1.4510157082993704
2014,67,625 Sand Point Rd,34.399781,-119.5403518,1.4448057368314111
2015,67,625 Sand Point Rd,34.399781,-119.5403518,1.7474270853142575
2016,67,625 Sand Point Rd,34.399781,-119.5403518,1.934359001702766
2017,67,625 Sand Point Rd,34.399781,-119.5403518,2.0306375865472632
2018,67,625 Sand Point Rd,34.399781,-119.5403518,1.7479090589067392
2019,67,625 Sand Point Rd,34.399781,-119.5403518,1.962578303154877
2020,67,625 Sand Point Rd,34.399781,-119.5403518,1.711524755545142
2021,67,625 Sand Point Rd,34.399781,-119.5403518,1.8162574724743172
2022,67,625 Sand Point Rd,34.399781,-119.5403518,1.365628653580967
2023,67,625 Sand Point Rd,34.399781,-119.5403518,2.449041076280041
2024,67,625 Sand Point Rd,34.399781,-119.5403518,1.648359729683886
2000,68,591 Sand Point Rd,34.3992475,-119.5397338,2.143192854783615
2001,68,591 Sand Point Rd,34.3992475,-119.5397338,2.122588316019334
2002,68,591 Sand Point Rd,34.3992475,-119.5397338,2.346025758090233
2003,68,591 Sand Point Rd,34.3992475,-119.5397338,1.935608462976359
2004,68,591 Sand Point Rd,34.3992475,-119.5397338,2.0267027438387974
2005,68,591 Sand Point Rd,34.3992475,-119.5397338,1.7898268716762578
2006,68,591 Sand Point Rd,34.3992475,-119.5397338,1.7351428399855258
2007,68,591 Sand Point Rd,34.3992475,-119.5397338,2.13587830762259
2008,68,591 Sand Point Rd,34.3992475,-119.5397338,2.144456166669603
2009,68,591 Sand Point Rd,34.3992475,-119.5397338,1.4783345826496805
2010,68,591 Sand Point Rd,34.3992475,-119.5397338,1.8798737145684445
2011,68,591 Sand Point Rd,34.3992475,-119.5397338,1.6400649661646398
2012,68,591 Sand Point Rd,34.3992475,-119.5397338,1.6823012772186263
2013,68,591 Sand Point Rd,34.3992475,-119.5397338,1.4360327427155493
2014,68,591 Sand Point Rd,34.3992475,-119.5397338,1.4298868944602119
2015,68,591 Sand Point Rd,34.3992475,-119.5397338,1.7293834213278862
2016,68,591 Sand Point Rd,34.3992475,-119.5397338,1.9143851074275378
2017,68,591 Sand Point Rd,34.3992475,-119.5397338,2.0096695343763398
2018,68,591 Sand Point Rd,34.3992475,-119.5397338,1.729860418134998
2019,68,591 Sand Point Rd,34.3992475,-119.5397338,1.9423130207023616
2020,68,591 Sand Point Rd,34.3992475,-119.5397338,1.6938518135077014
2021,68,591 Sand Point Rd,34.3992475,-119.5397338,1.7975030764703384
2022,68,591 Sand Point Rd,34.3992475,-119.5397338,1.3515273816237774
2023,68,591 Sand Point Rd,34.3992475,-119.5397338,2.4237526538671132
2024,68,591 Sand Point Rd,34.3992475,-119.5397338,1.631339020012482
2000,69,571 Sand Point Rd,34.398955,-119.5393746,2.1008869511717623
2001,69,571 Sand Point Rd,34.398955,-119.5393746,2.0806891390485225
2002,69,571 Sand Point Rd,34.398955,-119.5393746,2.2997160014245357
2003,69,571 Sand Point Rd,34.398955,-119.5393746,1.8974002051976944
2004,69,571 Sand Point Rd,34.398955,-119.5393746,1.9866963157008228
2005,69,571 Sand Point Rd,34.398955,-119.5393746,1.7544962933076187
2006,69,571 Sand Point Rd,34.398955,-119.5393746,1.7008917059462438
2007,69,571 Sand Point Rd,34.398955,-119.5393746,2.0937167907029886
2008,69,571 Sand Point Rd,34.398955,-119.5393746,2.102125325707497
2009,69,571 Sand Point Rd,34.398955,-119.5393746,1.4491527569357456
2010,69,571 Sand Point Rd,34.398955,-119.5393746,1.842765641912511
2011,69,571 Sand Point Rd,34.398955,-119.5393746,1.6076906372651796
2012,69,571 Sand Point Rd,34.398955,-119.5393746,1.6490932177939908
2013,69,571 Sand Point Rd,34.398955,-119.5393746,1.407685941044767
2014,69,571 Sand Point Rd,34.398955,-119.5393746,1.4016614097597262
2015,69,571 Sand Point Rd,34.398955,-119.5393746,1.695245976269065
2016,69,571 Sand Point Rd,34.398955,-119.5393746,1.876595791524386
2017,69,571 Sand Point Rd,34.398955,-119.5393746,1.9699993360443344
2018,69,571 Sand Point Rd,34.398955,-119.5393746,1.6957135573201942
2019,69,571 Sand Point Rd,34.398955,-119.5393746,1.9039724172170176
2020,69,571 Sand Point Rd,34.398955,-119.5393746,1.6604157503951014
2021,69,571 Sand Point Rd,34.398955,-119.5393746,1.7620209724098332
2022,69,571 Sand Point Rd,34.398955,-119.5393746,1.324848687259836
2023,69,571 Sand Point Rd,34.398955,-119.5393746,2.3759085945121154
2024,69,571 Sand Point Rd,34.398955,-119.5393746,1.5991369383450016
2000,70,551 Sand Point Rd,34.3986396,-119.5391096,2.2742473111160364
2001,70,551 Sand Point Rd,34.3986396,-119.5391096,2.252382821983918
2002,70,551 Sand Point Rd,34.3986396,-119.5391096,2.4894832773620643
2003,70,551 Sand Point Rd,34.3986396,-119.5391096,2.0539693068087783
2004,70,551 Sand Point Rd,34.3986396,-119.5391096,2.150633927002451
2005,70,551 Sand Point Rd,34.3986396,-119.5391096,1.8992732927359126
2006,70,551 Sand Point Rd,34.3986396,-119.5391096,1.8412453780962903
2007,70,551 Sand Point Rd,34.3986396,-119.5391096,2.2664854854941088
2008,70,551 Sand Point Rd,34.3986396,-119.5391096,2.2755878734706547
2009,70,551 Sand Point Rd,34.3986396,-119.5391096,1.5687335099203354
2010,70,551 Sand Point Rd,34.3986396,-119.5391096,1.9948264250006804
2011,70,551 Sand Point Rd,34.3986396,-119.5391096,1.740353571555805
2012,70,551 Sand Point Rd,34.3986396,-119.5391096,1.7851725978191633
2013,70,551 Sand Point Rd,34.3986396,-119.5391096,1.5238449477404414
2014,70,551 Sand Point Rd,34.3986396,-119.5391096,1.5173232859879628
2015,70,551 Sand Point Rd,34.3986396,-119.5391096,1.83513377578925
2016,70,551 Sand Point Rd,34.3986396,-119.5391096,2.0314481607616397
2017,70,551 Sand Point Rd,34.3986396,-119.5391096,2.1325591509816144
2018,70,551 Sand Point Rd,34.3986396,-119.5391096,1.8356399405534538
2019,70,551 Sand Point Rd,34.3986396,-119.5391096,2.0610838426502687
2020,70,551 Sand Point Rd,34.3986396,-119.5391096,1.7974294397728614
2021,70,551 Sand Point Rd,34.3986396,-119.5391096,1.9074188910536507
2022,70,551 Sand Point Rd,34.3986396,-119.5391096,1.4341721542683599
2023,70,551 Sand Point Rd,34.3986396,-119.5391096,2.571963108016322
2024,70,551 Sand Point Rd,34.3986396,-119.5391096,1.731094041071092
2000,71,539 Sand Point Rd,34.398331,-119.5388418,2.267610847704493
2001,71,539 Sand Point Rd,34.398331,-119.5388418,2.2458101611682615
2002,71,539 Sand Point Rd,34.398331,-119.5388418,2.482218735549435
2003,71,539 Sand Point Rd,34.398331,-119.5388418,2.04797563493042
2004,71,539 Sand Point Rd,34.398331,-119.5388418,2.1443581788468244
2005,71,539 Sand Point Rd,34.398331,-119.5388418,1.8937310380944956
2006,71,539 Sand Point Rd,34.398331,-119.5388418,1.8358724542618055
2007,71,539 Sand Point Rd,34.398331,-119.5388418,2.2598716718056173
2008,71,539 Sand Point Rd,34.398331,-119.5388418,2.268947498174519
2009,71,539 Sand Point Rd,34.398331,-119.5388418,1.564155800851422
2010,71,539 Sand Point Rd,34.398331,-119.5388418,1.9890053375062864
2011,71,539 Sand Point Rd,34.398331,-119.5388418,1.7352750593182282
2012,71,539 Sand Point Rd,34.398331,-119.5388418,1.7799632995292152
2013,71,539 Sand Point Rd,34.398331,-119.5388418,1.5193982276361175
2014,71,539 Sand Point Rd,34.398331,-119.5388418,1.5128955966941364
2015,71,539 Sand Point Rd,34.398331,-119.5388418,1.8297786861739802
2016,71,539 Sand Point Rd,34.398331,-119.5388418,2.0255202076646106
2017,71,539 Sand Point Rd,34.398331,-119.5388418,2.126336146689484
2018,71,539 Sand Point Rd,34.398331,-119.5388418,1.830283373902718
2019,71,539 Sand Point Rd,34.398331,-119.5388418,2.0550694099001388
2020,71,539 Sand Point Rd,34.398331,-119.5388418,1.7921843748876227
2021,71,539 Sand Point Rd,34.398331,-119.5388418,1.90185286680506
2022,71,539 Sand Point Rd,34.398331,-119.5388418,1.429987107646062
2023,71,539 Sand Point Rd,34.398331,-119.5388418,2.564457882450588
2024,71,539 Sand Point Rd,34.398331,-119.5388418,1.726042548997492
2000,72,4217 Avenue Del Mar,34.3967633,-119.53613,2.2541748929261747
2001,72,4217 Avenue Del Mar,34.3967633,-119.53613,2.2325033789235516
2002,72,4217 Avenue Del Mar,34.3967633,-119.53613,2.4675111949171886
2003,72,4217 Avenue Del Mar,34.3967633,-119.53613,2.0358410537054805
2004,72,4217 Avenue Del Mar,34.3967633,-119.53613,2.131652515726245
2005,72,4217 Avenue Del Mar,34.3967633,-119.53613,1.882510380627676
2006,72,4217 Avenue Del Mar,34.3967633,-119.53613,1.8249946181025751
2007,72,4217 Avenue Del Mar,34.3967633,-119.53613,2.246481572874876
2008,72,4217 Avenue Del Mar,34.3967633,-119.53613,2.2555036235296635
2009,72,4217 Avenue Del Mar,34.3967633,-119.53613,1.5548879290612692
2010,72,4217 Avenue Del Mar,34.3967633,-119.53613,1.9772201646687064
2011,72,4217 Avenue Del Mar,34.3967633,-119.53613,1.7249932787170523
2012,72,4217 Avenue Del Mar,34.3967633,-119.53613,1.7694167340002351
2013,72,4217 Avenue Del Mar,34.3967633,-119.53613,1.5103955515828422
2014,72,4217 Avenue Del Mar,34.3967633,-119.53613,1.5039314497629834
2015,72,4217 Avenue Del Mar,34.3967633,-119.53613,1.8189369565594602
2016,72,4217 Avenue Del Mar,34.3967633,-119.53613,2.013518678416194
2017,72,4217 Avenue Del Mar,34.3967633,-119.53613,2.113737266974587
2018,72,4217 Avenue Del Mar,34.3967633,-119.53613,1.8194386539331697
2019,72,4217 Avenue Del Mar,34.3967633,-119.53613,2.0428927969307327
2020,72,4217 Avenue Del Mar,34.3967633,-119.53613,1.7815653975442325
2021,72,4217 Avenue Del Mar,34.3967633,-119.53613,1.8905840862119192
2022,72,4217 Avenue Del Mar,34.3967633,-119.53613,1.421514206693343
2023,72,4217 Avenue Del Mar,34.3967633,-119.53613,2.54926306179854
2024,72,4217 Avenue Del Mar,34.3967633,-119.53613,1.7158154724877543
2000,73,4237 Del Mar Ave,34.396784,-119.5357877,2.2038286383245853
2001,73,4237 Del Mar Ave,34.396784,-119.5357877,2.182641150457202
2002,73,4237 Del Mar Ave,34.396784,-119.5357877,2.4124001441990663
2003,73,4237 Del Mar Ave,34.396784,-119.5357877,1.990371213570241
2004,73,4237 Del Mar Ave,34.396784,-119.5357877,2.0840427581090992
2005,73,4237 Del Mar Ave,34.396784,-119.5357877,1.8404651306292679
2006,73,4237 Del Mar Ave,34.396784,-119.5357877,1.7842339637372653
2007,73,4237 Del Mar Ave,34.396784,-119.5357877,2.196307146045502
2008,73,4237 Del Mar Ave,34.396784,-119.5357877,2.2051276921672027
2009,73,4237 Del Mar Ave,34.396784,-119.5357877,1.520160018729593
2010,73,4237 Del Mar Ave,34.396784,-119.5357877,1.9330596028036129
2011,73,4237 Del Mar Ave,34.396784,-119.5357877,1.6864661213661063
2012,73,4237 Del Mar Ave,34.396784,-119.5357877,1.7298973933910209
2013,73,4237 Del Mar Ave,34.396784,-119.5357877,1.476661363863989
2014,73,4237 Del Mar Ave,34.396784,-119.5357877,1.470341635631563
2015,73,4237 Del Mar Ave,34.396784,-119.5357877,1.778311598071723
2016,73,4237 Del Mar Ave,34.396784,-119.5357877,1.9685474011888962
2017,73,4237 Del Mar Ave,34.396784,-119.5357877,2.0665276405441255
2018,73,4237 Del Mar Ave,34.396784,-119.5357877,1.778802090199651
2019,73,4237 Del Mar Ave,34.396784,-119.5357877,1.9972654584306069
2020,73,4237 Del Mar Ave,34.396784,-119.5357877,1.7417747205317187
2021,73,4237 Del Mar Ave,34.396784,-119.5357877,1.8483585126555662
2022,73,4237 Del Mar Ave,34.396784,-119.5357877,1.389765154570304
2023,73,4237 Del Mar Ave,34.396784,-119.5357877,2.49232611003029
2024,73,4237 Del Mar Ave,34.396784,-119.5357877,1.6774932984194073
2000,74,4257 Avenue Del Mar,34.3967947,-119.5355011,2.203871823931263
2001,74,4257 Avenue Del Mar,34.3967947,-119.5355011,2.182683920879822
2002,74,4257 Avenue Del Mar,34.3967947,-119.5355011,2.4124474169143606
2003,74,4257 Avenue Del Mar,34.3967947,-119.5355011,1.990410216325209
2004,74,4257 Avenue Del Mar,34.3967947,-119.5355011,2.0840835964253306
2005,74,4257 Avenue Del Mar,34.3967947,-119.5355011,1.8405011958667612
2006,74,4257 Avenue Del Mar,34.3967947,-119.5355011,1.7842689270846146
2007,74,4257 Avenue Del Mar,34.3967947,-119.5355011,2.1963501842631308
2008,74,4257 Avenue Del Mar,34.3967947,-119.5355011,2.205170903229775
2009,74,4257 Avenue Del Mar,34.3967947,-119.5355011,1.5201898073581253
2010,74,4257 Avenue Del Mar,34.3967947,-119.5355011,1.933097482496362
2011,74,4257 Avenue Del Mar,34.3967947,-119.5355011,1.6864991688822908
2012,74,4257 Avenue Del Mar,34.3967947,-119.5355011,1.7299312919742067
2013,74,4257 Avenue Del Mar,34.3967947,-119.5355011,1.4766903001051044
2014,74,4257 Avenue Del Mar,34.3967947,-119.5355011,1.47037044803306
2015,74,4257 Avenue Del Mar,34.3967947,-119.5355011,1.7783464453660585
2016,74,4257 Avenue Del Mar,34.3967947,-119.5355011,1.9685859762905695
2017,74,4257 Avenue Del Mar,34.3967947,-119.5355011,2.066568135639035
2018,74,4257 Avenue Del Mar,34.3967947,-119.5355011,1.7788369471055323
2019,74,4257 Avenue Del Mar,34.3967947,-119.5355011,1.9973045962832598
