"SALE TYPE","SOLD DATE","PROPERTY TYPE","ADDRESS","CITY","STATE OR PROVINCE","ZIP OR POSTAL CODE","PRICE","BEDS","BATHS","LOCATION","SQUARE FEET","LOT SIZE","YEAR BUILT","DAYS ON MARKET","$/SQUARE FEET","HOA/MONTH","STATUS","NEXT OPEN HOUSE START TIME","NEXT OPEN HOUSE END TIME","URL","SOURCE","MLS#","FAVORITE","INTERESTED","LATITUDE","LONGITUDE","full_address","annual_rental_income","monthly_rental_income","rentalval","rentalval_note","elevation","distance_to_coast_meters","distance_to_coast_km","median_ageE","whiteE","blackE","asianE","hispanicE","median_incomeE","educationE","unemploymentE"
"PAST SALE","November-22-2006","Single Family Residential","4561 Avenue Del Mar","Carpinteria","CA","93013",15423112,5,6.5,"Sandyland Cove",4683,21344,NA,NA,3293,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/4561-Del-Mar-Ave-93013/home/21614275","SBMLS","06-4411","Y","Y",34.3958263,-119.5301897,"4561 Avenue Del Mar, Carpinteria, CA",771155.6,64262.9666666667,64262.9666666667,"baseline_5pct",2.69,125.101946065829,0.125101946065829,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE","May-19-2000","Single Family Residential","4567 Avenue Del Mar","Carpinteria","CA","93013",2300000,4,3,"CARPINTERIA-SUMMERLAND",NA,NA,1955,NA,NA,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/4567-Del-Mar-Ave-93013/home/21614274","SBMLS","00-844","Y","Y",34.3957943,-119.529966,"4567 Avenue Del Mar, Carpinteria, CA",115000,9583.33333333333,9583.33333333333,"baseline_5pct",2.77,123.919644688847,0.123919644688847,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE",NA,"Single Family Residential","4575 Del Mar Ave","Carpinteria","CA","93013",1999872,4,3,NA,1810,6098,1955,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/4575-Del-Mar-Ave-93013/home/21615379",NA,NA,"Y","Y",34.3957423,-119.5298578,"4575 Del Mar Ave, Carpinteria, CA",99993.6,8332.8,8332.8,"baseline_5pct",2.69,118.459038066365,0.118459038066365,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE","January-29-2020","Single Family Residential","4581 Avenue Del Mar","Carpinteria","CA","93013",6400000,4,4,"Sandyland Cove",2589,5662,1954,NA,2472,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/4581-Del-Mar-Ave-93013/home/21614273","SBMLS","20-341","Y","Y",34.3956907,-119.5297395,"4581 Avenue Del Mar, Carpinteria, CA",320000,26666.6666666667,26666.6666666667,"baseline_5pct",2.68,113.191993818032,0.113191993818032,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE","August-31-1995","Single Family Residential","4587 Avenue Del Mar","Carpinteria","CA","93013",6763204,4,3,"CARPINTERIA-SUMMERLAND",NA,NA,1000,NA,NA,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/4587-Del-Mar-Ave-93013/home/21614272","SBMLS","94-3926","Y","Y",34.3956596,-119.5296108,"4587 Avenue Del Mar, Carpinteria, CA",338160.2,28180.0166666667,28180.0166666667,"baseline_5pct",2.69,110.813195634909,0.110813195634909,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE",NA,"Single Family Residential","4599 Del Mar Ave","Carpinteria","CA","93013",3950000,3,4,NA,3353,30928,1953,NA,1178,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/4599-Del-Mar-Ave-93013/home/21612979",NA,NA,"Y","Y",34.3955931,-119.5291153,"4599 Del Mar Ave, Carpinteria, CA",197500,16458.3333333333,16458.3333333333,"baseline_5pct",2.74,110.879394549438,0.110879394549438,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE",NA,"Condo/Co-op","4729 Sandyland Rd","Carpinteria","CA","93013",1008362,2,2,NA,908,NA,1940,NA,275,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/4729-Sandyland-Rd-93013/home/21614164",NA,NA,"Y","Y",34.3955075,-119.5282081,"4729 Sandyland Rd, Carpinteria, CA",50418.1,4201.50833333333,4201.50833333333,"baseline_5pct",3,148.79003245381,0.14879003245381,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE",NA,"Condo/Co-op","4725 Sandyland Rd","Carpinteria","CA","93013",1025768,2,1,NA,672,NA,1952,NA,249,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/4725-Sandyland-Rd-93013/home/21614168",NA,NA,"Y","Y",34.3954589,-119.5281589,"4725 Sandyland Rd, Carpinteria, CA",51288.4,4274.03333333333,4274.03333333333,"baseline_5pct",3,145.81809511135,0.14581809511135,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE",NA,"Condo/Co-op","4757 Sandyland Rd","Carpinteria","CA","93013",997468,3,2,NA,1020,NA,1922,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/4757-Sandyland-Rd-93013/home/21614165",NA,NA,"Y","Y",34.3952484,-119.5281668,"4757 Sandyland Rd, Carpinteria, CA",49873.4,4156.11666666667,4156.11666666667,"baseline_5pct",2.81,120.73113626808,0.12073113626808,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE","August-21-2009","Single Family Residential","4763 Sandyland Rd","Carpinteria","CA","93013",4e+06,3,2.5,"Sandyland Cove",3000,NA,1989,NA,1333,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/4763-Sandyland-Rd-93013/home/21517779","SBMLS","08-3029","Y","Y",34.3951954,-119.5277027,"4763 Sandyland Rd, Carpinteria, CA",2e+05,16666.6666666667,16666.6666666667,"baseline_5pct",2.97,140.175700603109,0.140175700603109,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE",NA,"Condo/Co-op","4773 Sandyland Rd","Carpinteria","CA","93013",5909782,6,5,NA,6397,NA,1994,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/4773-Sandyland-Rd-93013/home/21614640",NA,NA,"Y","Y",34.3951914,-119.5277077,"4773 Sandyland Rd, Carpinteria, CA",295489.1,24624.0916666667,24624.0916666667,"baseline_5pct",2.97,139.43093422984,0.13943093422984,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE",NA,"Single Family Residential","4797 Sandyland Rd","Carpinteria","CA","93013",3659137,5,3,NA,2485,30056,1955,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/4797-Sandyland-Rd-93013/home/21615362",NA,NA,"Y","Y",34.3952598,-119.527433,"4797 Sandyland Rd, Carpinteria, CA",182956.85,15246.4041666667,15246.4041666667,"baseline_5pct",3.28,162.623624903288,0.162623624903288,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE",NA,"Condo/Co-op","4842 Sandyland Rd","Carpinteria","CA","93013",1100824,2,3,NA,1340,NA,1979,NA,160,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/4842-Sandyland-Rd-93013/home/21614103",NA,NA,"Y","Y",34.3952865,-119.5264141,"4842 Sandyland Rd, Carpinteria, CA",55041.2,4586.76666666667,4586.76666666667,"baseline_5pct",4.13,222.065423794949,0.222065423794949,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE","June-20-2019","Single Family Residential","4854 Sandyland Rd","Carpinteria","CA","93013",1900000,5,4,"Carpinteria",1840,3484,1957,NA,1033,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/4854-Sandyland-Rd-93013/home/21615361","CSMAR","219002817","Y","Y",34.3951615,-119.5261022,"4854 Sandyland Rd, Carpinteria, CA",95000,7916.66666666667,7916.66666666667,"baseline_5pct",4.27,224.66636375238,0.22466636375238,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE","January-22-1998","Single Family Residential","4809 Sandyland","Carpinteria","CA","93013",3438288,2,2.5,"CARPINTERIA-SUMMERLAND",NA,NA,1980,NA,NA,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/4809-Sandyland-Rd-93013/home/143303039","SBMLS","97-2651","Y","Y",34.3949144,-119.5269331,"4809 Sandyland, Carpinteria, CA",171914.4,14326.2,14326.2,"baseline_5pct",3.61,149.805880963162,0.149805880963162,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE",NA,"Condo/Co-op","4902 Sandyland Rd #141","Carpinteria","CA","93013",708202,1,1,NA,432,NA,1968,NA,1736,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/4902-Sandyland-Rd-93013/unit-141/home/21613841",NA,NA,"Y","Y",34.3947236,-119.5252708,"4902 Sandyland Rd #141, Carpinteria, CA",35410.1,2950.84166666667,2950.84166666667,"baseline_5pct",4.43,219.338831521179,0.219338831521179,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE","May-7-2008","Multi-Family (2-4 Unit)","4901 Sandyland Rd","Carpinteria","CA","93013",3950000,21,12,"Santa Barbara",NA,5663,1957,NA,NA,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/4901-Sandyland-Rd-93013/home/21613404","SBMLS","08-931","Y","Y",34.3944267,-119.5257484,"4901 Sandyland Rd, Carpinteria, CA",197500,16458.3333333333,16458.3333333333,"baseline_5pct",4.02,158.173875536443,0.158173875536443,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE","May-10-2017","Condo/Co-op","4921 Sandyland Rd #2","Carpinteria","CA","93013",2600000,2,3,"Carpinteria",1725,5227,1957,NA,1507,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Carpinteria/4921-Sandyland-Rd-93013/unit-2/home/192259956","SBMLS","17-1072","Y","Y",34.3942884,-119.5256414,"4921 Sandyland Rd #2, Carpinteria, CA",130000,10833.3333333333,10833.3333333333,"baseline_5pct",4.02,147.892577022691,0.147892577022691,40.8,3225,8,89,1767,106225,1105,204
"PAST SALE",NA,"Condo/Co-op","4921 Sandyland Rd","Carpinteria","CA","93013",2550000,2,3,NA,1800,NA,1957,NA,1417,NA,NA,NA,NA,"https://www.redfin.com/CA/Carpinteria/4921-Sandyland-Rd-93013/home/21613402",NA,NA,"Y","Y",34.3942312,-119.5258257,"4921 Sandyland Rd, Carpinteria, CA",127500,10625,10625,"baseline_5pct",3.87,131.007977811231,0.131007977811231,40.8,3225,8,89,1767,106225,1105,204
