parcel_id,slr_m,storm,scenario,year,cliff_dist_m,cliff_exposed_50m,cliff_exposed_100m
10,5,w000,LetItGo,NA,78.89492148057985,FALSE,TRUE
10,5,w000,HoldTheLine,NA,134.7053895857845,FALSE,FALSE
11,0.25,w000,LetItGo,NA,3.7043772279975506,TRUE,TRUE
11,0.25,w000,HoldTheLine,NA,30.084053902001525,TRUE,TRUE
11,0.5,w000,LetItGo,NA,35.234903032512264,TRUE,TRUE
11,0.5,w000,HoldTheLine,NA,30.084053902001525,TRUE,TRUE
11,0.75,w000,LetItGo,NA,60.354653983256156,FALSE,TRUE
11,0.75,w000,HoldTheLine,NA,30.084053902001525,TRUE,TRUE
11,0.92,w000,LetItGo,NA,73.55684372038488,FALSE,TRUE
11,0.92,w000,HoldTheLine,NA,30.084053902001525,TRUE,TRUE
11,1,w000,LetItGo,NA,78.82577247631751,FALSE,TRUE
11,1,w000,HoldTheLine,NA,30.084053902001525,TRUE,TRUE
11,1.25,w000,LetItGo,NA,92.29234412009227,FALSE,TRUE
11,1.25,w000,HoldTheLine,NA,30.084053902001525,TRUE,TRUE
11,1.5,w000,LetItGo,NA,102.70995968635266,FALSE,FALSE
11,1.5,w000,HoldTheLine,NA,30.084053902001525,TRUE,TRUE
11,1.75,w000,LetItGo,NA,111.59798182038502,FALSE,FALSE
11,1.75,w000,HoldTheLine,NA,30.084053902001525,TRUE,TRUE
11,2,w000,LetItGo,NA,119.94822733003974,FALSE,FALSE
11,2,w000,HoldTheLine,NA,30.084053902001525,TRUE,TRUE
11,2.5,w000,LetItGo,NA,136.82944215879232,FALSE,FALSE
11,2.5,w000,HoldTheLine,NA,30.084053902001525,TRUE,TRUE
11,3,w000,LetItGo,NA,154.2288646108935,FALSE,FALSE
11,3,w000,HoldTheLine,NA,30.084053902001525,TRUE,TRUE
11,5,w000,LetItGo,NA,193.42524889677995,FALSE,FALSE
11,5,w000,HoldTheLine,NA,30.084053902001525,TRUE,TRUE
12,0.25,w000,LetItGo,NA,61.17977061080517,FALSE,TRUE
12,0.25,w000,HoldTheLine,NA,79.01625914795481,FALSE,TRUE
12,0.5,w000,LetItGo,NA,33.90675365322346,TRUE,TRUE
12,0.5,w000,HoldTheLine,NA,79.01625914795481,FALSE,TRUE
12,0.75,w000,LetItGo,NA,13.73082487489459,TRUE,TRUE
12,0.75,w000,HoldTheLine,NA,79.01625914795481,FALSE,TRUE
12,0.92,w000,LetItGo,NA,3.1258102831328727,TRUE,TRUE
12,0.92,w000,HoldTheLine,NA,79.01625914795481,FALSE,TRUE
12,1,w000,LetItGo,NA,1.2021048295845602,TRUE,TRUE
12,1,w000,HoldTheLine,NA,79.01625914795481,FALSE,TRUE
12,1.25,w000,LetItGo,NA,12.751839962436822,TRUE,TRUE
12,1.25,w000,HoldTheLine,NA,79.01625914795481,FALSE,TRUE
12,1.5,w000,LetItGo,NA,22.391447422764184,TRUE,TRUE
12,1.5,w000,HoldTheLine,NA,79.01625914795481,FALSE,TRUE
12,1.75,w000,LetItGo,NA,31.213375684324923,TRUE,TRUE
12,1.75,w000,HoldTheLine,NA,79.01625914795481,FALSE,TRUE
12,2,w000,LetItGo,NA,40.04574056525016,TRUE,TRUE
12,2,w000,HoldTheLine,NA,79.01625914795481,FALSE,TRUE
12,2.5,w000,LetItGo,NA,60.08867753307299,FALSE,TRUE
12,2.5,w000,HoldTheLine,NA,79.01625914795481,FALSE,TRUE
12,3,w000,LetItGo,NA,84.2362067746034,FALSE,TRUE
12,3,w000,HoldTheLine,NA,79.01625914795481,FALSE,TRUE
12,5,w000,LetItGo,NA,140.09655576071248,FALSE,FALSE
12,5,w000,HoldTheLine,NA,79.01625914795481,FALSE,TRUE
13,0.25,w000,LetItGo,NA,623.5122757461869,FALSE,FALSE
13,0.25,w000,HoldTheLine,NA,630.5176926444894,FALSE,FALSE
13,0.5,w000,LetItGo,NA,613.6886603861525,FALSE,FALSE
13,0.5,w000,HoldTheLine,NA,630.5176926444894,FALSE,FALSE
13,0.75,w000,LetItGo,NA,607.1092725775297,FALSE,FALSE
13,0.75,w000,HoldTheLine,NA,630.5176926444894,FALSE,FALSE
13,0.92,w000,LetItGo,NA,603.8931569345424,FALSE,FALSE
13,0.92,w000,HoldTheLine,NA,630.5176926444894,FALSE,FALSE
13,1,w000,LetItGo,NA,602.6307686614798,FALSE,FALSE
13,1,w000,HoldTheLine,NA,630.5176926444894,FALSE,FALSE
13,1.25,w000,LetItGo,NA,599.4140150130805,FALSE,FALSE
13,1.25,w000,HoldTheLine,NA,630.5176926444894,FALSE,FALSE
13,1.5,w000,LetItGo,NA,596.9158035094124,FALSE,FALSE
13,1.5,w000,HoldTheLine,NA,630.5176926444894,FALSE,FALSE
13,1.75,w000,LetItGo,NA,594.7944443926044,FALSE,FALSE
13,1.75,w000,HoldTheLine,NA,630.5176926444894,FALSE,FALSE
13,2,w000,LetItGo,NA,592.8278395262698,FALSE,FALSE
13,2,w000,HoldTheLine,NA,630.5176926444894,FALSE,FALSE
13,2.5,w000,LetItGo,NA,588.8207996432284,FALSE,FALSE
13,2.5,w000,HoldTheLine,NA,630.5176926444894,FALSE,FALSE
13,3,w000,LetItGo,NA,584.5110513729045,FALSE,FALSE
13,3,w000,HoldTheLine,NA,630.5176926444894,FALSE,FALSE
13,5,w000,LetItGo,NA,576.2065824479655,FALSE,FALSE
13,5,w000,HoldTheLine,NA,630.5176926444894,FALSE,FALSE
14,0.25,w000,LetItGo,NA,459.13854370614325,FALSE,FALSE
14,0.25,w000,HoldTheLine,NA,459.13854370614325,FALSE,FALSE
14,0.5,w000,LetItGo,NA,458.1267237396991,FALSE,FALSE
14,0.5,w000,HoldTheLine,NA,458.1267237396991,FALSE,FALSE
14,0.75,w000,LetItGo,NA,457.5685187387794,FALSE,FALSE
14,0.75,w000,HoldTheLine,NA,457.5685187387794,FALSE,FALSE
14,0.92,w000,LetItGo,NA,457.22846335479636,FALSE,FALSE
14,0.92,w000,HoldTheLine,NA,457.2705400470139,FALSE,FALSE
14,1,w000,LetItGo,NA,457.2890301651982,FALSE,FALSE
14,1,w000,HoldTheLine,NA,457.12962129583343,FALSE,FALSE
14,1.25,w000,LetItGo,NA,456.6894401025818,FALSE,FALSE
14,1.25,w000,HoldTheLine,NA,456.6894401025818,FALSE,FALSE
14,1.5,w000,LetItGo,NA,456.1811674076088,FALSE,FALSE
14,1.5,w000,HoldTheLine,NA,456.1811674076088,FALSE,FALSE
14,1.75,w000,LetItGo,NA,455.4587895326053,FALSE,FALSE
14,1.75,w000,HoldTheLine,NA,455.4587895326053,FALSE,FALSE
14,2,w000,LetItGo,NA,455.4115919669568,FALSE,FALSE
14,2,w000,HoldTheLine,NA,455.3061507347963,FALSE,FALSE
14,2.5,w000,LetItGo,NA,454.3279606824245,FALSE,FALSE
14,2.5,w000,HoldTheLine,NA,454.3279606824245,FALSE,FALSE
14,3,w000,LetItGo,NA,453.227940589865,FALSE,FALSE
14,3,w000,HoldTheLine,NA,453.227940589865,FALSE,FALSE
14,5,w000,LetItGo,NA,437.33677920639394,FALSE,FALSE
14,5,w000,HoldTheLine,NA,437.33677920639394,FALSE,FALSE
15,0.25,w000,LetItGo,NA,169.0357148153053,FALSE,FALSE
15,0.25,w000,HoldTheLine,NA,178.29282613729558,FALSE,FALSE
15,0.5,w000,LetItGo,NA,157.67620593071945,FALSE,FALSE
15,0.5,w000,HoldTheLine,NA,178.29282613729558,FALSE,FALSE
15,0.75,w000,LetItGo,NA,151.75159713743886,FALSE,FALSE
15,0.75,w000,HoldTheLine,NA,178.29282613729558,FALSE,FALSE
15,0.92,w000,LetItGo,NA,149.57029825773589,FALSE,FALSE
15,0.92,w000,HoldTheLine,NA,178.29282613729558,FALSE,FALSE
