"SALE TYPE","SOLD DATE","PROPERTY TYPE","ADDRESS","CITY","STATE OR PROVINCE","ZIP OR POSTAL CODE","PRICE","BEDS","BATHS","LOCATION","SQUARE FEET","LOT SIZE","YEAR BUILT","DAYS ON MARKET","$/SQUARE FEET","HOA/MONTH","STATUS","NEXT OPEN HOUSE START TIME","NEXT OPEN HOUSE END TIME","URL","SOURCE","MLS#","FAVORITE","INTERESTED","LATITUDE","LONGITUDE","full_address","annual_rental_income","monthly_rental_income","rentalval","rentalval_note","elevation","distance_to_coast_meters","distance_to_coast_km","median_ageE","whiteE","blackE","asianE","hispanicE","median_incomeE","educationE","unemploymentE"
"PAST SALE",NA,"Single Family Residential","114 W Avalon Dr","Pacifica","CA",94044,975228,2,1,NA,750,4915,1949,NA,179,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/114-W-Avalon-Dr-94044/home/1895458",NA,NA,"Y","Y",37.6475614,-122.4931279,"114 W Avalon Dr, Pacifica, CA",48761.4,4063.45,4063.45,"baseline_5pct",23.99,242.118773352855,0.242118773352855,42.8,2226,153,813,725,154348,1047,97
"PAST SALE","October-28-2015","Single Family Residential","551 Esplanade Ave","Pacifica","CA",94044,1200000,4,3,"Pacific Manor",2225,4992,1949,NA,539,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/551-Esplanade-Ave-94044/home/1367276","San Francisco MLS","436031","Y","Y",37.6479875,-122.4930371,"551 Esplanade Ave, Pacifica, CA",60000,5000,5000,"baseline_5pct",24.49,250.711880910061,0.250711880910061,42.8,2226,153,813,725,154348,1047,97
"PAST SALE","December-7-2006","Single Family Residential","547 ESPLANADE Ave","Pacifica","CA",94044,1000591,2,1,"Pacific Manor",750,4992,1955,NA,863,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/547-Esplanade-Ave-94044/home/581778","MLSListings","ML80665499","Y","Y",37.6481271,-122.4930548,"547 ESPLANADE Ave, Pacifica, CA",50029.55,4169.12916666667,4169.12916666667,"baseline_5pct",24.84,248.246954763583,0.248246954763583,42.8,2226,153,813,725,154348,1047,97
"PAST SALE","October-19-2021","Single Family Residential","543 Esplanade Ave","Pacifica","CA",94044,1560000,3,1,"PACIFICA",1280,4992,1949,NA,1219,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/543-Esplanade-Ave-94044/home/2035963","MLSListings","ML81861055","Y","Y",37.6482707,-122.4930036,"543 Esplanade Ave, Pacifica, CA",78000,6500,6500,"baseline_5pct",25.08,253.435309858147,0.253435309858147,42.8,2226,153,813,725,154348,1047,97
"PAST SALE","July-10-2018","Single Family Residential","539 Esplanade Ave","Pacifica","CA",94044,1460000,2,2,"PACIFICA",2126,4992,1949,NA,687,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/539-Esplanade-Ave-94044/home/1900711","MLSListings","ML81711470","Y","Y",37.6484142,-122.4929709,"539 Esplanade Ave, Pacifica, CA",73000,6083.33333333333,6083.33333333333,"baseline_5pct",25.12,256.565263706897,0.256565263706897,42.8,2226,153,813,725,154348,1047,97
"PAST SALE",NA,"Single Family Residential","535 Esplanade Ave","Pacifica","CA",94044,1089785,3,1,NA,910,5000,1949,NA,8,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/535-Esplanade-Ave-94044/home/1994112",NA,NA,"Y","Y",37.6485585,-122.4929703,"535 Esplanade Ave, Pacifica, CA",54489.25,4540.77083333333,4540.77083333333,"baseline_5pct",25.25,256.12016062824,0.25612016062824,42.8,2226,153,813,725,154348,1047,97
"PAST SALE","June-11-2018","Single Family Residential","531 Esplanade Ave","Pacifica","CA",94044,935000,2,1,"PACIFICA",814,5472,1949,NA,1149,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/531-Esplanade-Ave-94044/home/1797650","MLSListings","ML81702878","Y","Y",37.6487085,-122.4929582,"531 Esplanade Ave, Pacifica, CA",46750,3895.83333333333,3895.83333333333,"baseline_5pct",25.3,256.934603572983,0.256934603572983,42.8,2226,153,813,725,154348,1047,97
"PAST SALE",NA,"Single Family Residential","527 Esplanade Ave","Pacifica","CA",94044,1160624,4,2,NA,1580,5000,1949,NA,84,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/527-Esplanade-Ave-94044/home/1970634",NA,NA,"Y","Y",37.6488499,-122.4928936,"527 Esplanade Ave, Pacifica, CA",58031.2,4835.93333333333,4835.93333333333,"baseline_5pct",25.36,263.621965063579,0.263621965063579,42.8,2226,153,813,725,154348,1047,97
"PAST SALE",NA,"Single Family Residential","544 Esplanade Ave","Pacifica","CA",94044,831337,2,1,NA,750,5200,1949,NA,253,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/544-Esplanade-Ave-94044/home/581693",NA,NA,"Y","Y",37.64834,-122.493391,"544 Esplanade Ave, Pacifica, CA",41566.85,3463.90416666667,3463.90416666667,"baseline_5pct",24.08,210.078041186925,0.210078041186925,42.8,2226,153,813,725,154348,1047,97
"PAST SALE",NA,"Single Family Residential","540 Esplanade Ave","Pacifica","CA",94044,913997,2,1,NA,1430,5200,1949,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/540-Esplanade-Ave-94044/home/1055656",NA,NA,"Y","Y",37.648487,-122.493383,"540 Esplanade Ave, Pacifica, CA",45699.85,3808.32083333333,3808.32083333333,"baseline_5pct",24.02,210.446862939131,0.210446862939131,42.8,2226,153,813,725,154348,1047,97
"PAST SALE",NA,"Single Family Residential","536 Esplanade Ave","Pacifica","CA",94044,1005818,3,1,NA,1480,5200,1949,NA,45,NA,NA,NA,NA,"https://www.redfin.com/CA/Pacifica/536-Esplanade-Ave-94044/home/1861560",NA,NA,"Y","Y",37.648618,-122.493336,"536 Esplanade Ave, Pacifica, CA",50290.9,4190.90833333333,4190.90833333333,"baseline_5pct",24.23,215.212518442751,0.21521251844275,42.8,2226,153,813,725,154348,1047,97
"PAST SALE","February-10-2009","Single Family Residential","532 Esplanade Ave","Pacifica","CA",94044,635755,3,2,"Pacific Manor",910,5200,1949,NA,297,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/532-Esplanade-Ave-94044/home/1713998","San Francisco MLS","348033","Y","Y",37.648765,-122.493285,"532 Esplanade Ave, Pacifica, CA",31787.75,2648.97916666667,2648.97916666667,"baseline_5pct",24.44,220.366552537746,0.220366552537746,42.8,2226,153,813,725,154348,1047,97
"PAST SALE","January-7-2009","Single Family Residential","528 ESPLANADE Ave","Pacifica","CA",94044,769816,3,1,"Pacifica",910,5200,1949,NA,412,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Pacifica/528-Esplanade-Ave-94044/home/1997909","MLSListings","ML80842536","Y","Y",37.6488835,-122.4933131,"528 ESPLANADE Ave, Pacifica, CA",38490.8,3207.56666666667,3207.56666666667,"baseline_5pct",24.49,216.819115218303,0.216819115218303,42.8,2226,153,813,725,154348,1047,97
