parcel_id,slr_m,storm,depth_m,depth_m_w100,duration_hr,duration_hr_w100,wave_ht_m,wave_ht_m_w100,flooded,runup_dist_m,runup_exposed,runup_dist_m_w100,runup_exposed_w100,in_squeeze_zone,cliff_dist_m,cliff_exposed
7,0,w000,0,0,0,0,0,0,FALSE,137.7127613160823,FALSE,136.50165116996476,FALSE,NA,1583.3781517742502,FALSE
7,0.25,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,1583.3781517742502,FALSE
7,0.5,w000,0,0,0,0,0,0,FALSE,105.39007344514599,FALSE,25.494212415240654,TRUE,FALSE,1583.3781517742502,FALSE
7,0.75,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,1583.3781517742502,FALSE
7,1,w000,0,0,0,0,0,0,FALSE,94.79403048921195,FALSE,213.17130074326096,FALSE,FALSE,1583.3781517742502,FALSE
7,1.25,w000,0,0.08,0,22.642047882080078,0,0,FALSE,NA,NA,NA,NA,FALSE,1583.3781517742502,FALSE
7,1.5,w000,0.05149549961090088,0.6,22.654216766357422,22.642047882080078,0,0,FALSE,215.40777223622223,FALSE,235.48003228044982,FALSE,FALSE,1583.3781517742502,FALSE
7,1.75,w000,0,0.76,0,24.848215103149414,0,0.015977153554558754,FALSE,NA,NA,NA,NA,FALSE,1583.3781517742502,FALSE
7,2,w000,0,0.92,0,24.848215103149414,0,0.015977153554558754,FALSE,25.495455035956695,TRUE,884.5953289001807,FALSE,FALSE,1583.3781517742502,FALSE
7,5,w000,3.431123962402344,3.77,24.24680519104004,24.256132125854492,0.4530590772628784,1.6256500482559204,TRUE,883.5714770071583,FALSE,885.5195257788105,FALSE,FALSE,1583.3781517742502,FALSE
8,0,w000,0,0,0,0,0,0,FALSE,71.48906001483996,FALSE,178.1666742205752,FALSE,NA,1632.7399886127866,FALSE
8,0.25,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,1632.7399886127866,FALSE
8,0.5,w000,0,0,0,0,0,0,FALSE,48.57973131573297,TRUE,103.60237724569417,FALSE,FALSE,1632.7399886127866,FALSE
8,0.75,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,1632.7399886127866,FALSE
8,1,w000,0,0,0,0,0,0,FALSE,26.91048541106777,TRUE,212.54089141306113,FALSE,FALSE,1632.7399886127866,FALSE
8,1.25,w000,0.14459999084472655,0.43,17.954519271850586,21.279233932495117,0.07221017777919769,0.23312850296497345,FALSE,NA,NA,NA,NA,FALSE,1632.7399886127866,FALSE
8,1.5,w000,0.563143081665039,0.89,17.954519271850586,21.279233932495117,0.07222576439380646,0.23312850296497345,TRUE,216.06869685960496,FALSE,245.2811220633468,FALSE,FALSE,1632.7399886127866,FALSE
8,1.75,w000,0.5231430816650391,1.16,24.049726486206055,24.850000381469727,0.08371743559837341,0.2681858241558075,TRUE,NA,NA,NA,NA,FALSE,1632.7399886127866,FALSE
8,2,w000,0.5124706268310547,1.38,24.049726486206055,24.850000381469727,0.08369730412960052,0.2681858241558075,TRUE,103.67358959649721,FALSE,927.297513385684,FALSE,FALSE,1632.7399886127866,FALSE
8,5,w000,3.663341369628906,4,24.47293472290039,24.49994468688965,0.4594820439815521,1.9928323030471802,TRUE,926.2507957890838,FALSE,928.2453995369153,FALSE,FALSE,1632.7399886127866,FALSE
9,0,w000,0,0,0,0,0,0,FALSE,64.08427148737255,FALSE,133.20024167466022,FALSE,NA,1326.6029286408466,FALSE
9,0.25,w000,0,0.17,0,8.055525779724121,0,0.11309144645929337,FALSE,NA,NA,NA,NA,FALSE,1326.6029286408466,FALSE
9,0.5,w000,0,0.07,0,8.055525779724121,0,0.11309144645929337,FALSE,29.73464590494477,TRUE,151.28400334729855,FALSE,FALSE,1326.6029286408466,FALSE
9,0.75,w000,0,0.3,0,8.482233047485352,0,0.1864231526851654,FALSE,NA,NA,NA,NA,FALSE,1326.6029286408466,FALSE
9,1,w000,0,0.37,0,8.482233047485352,0,0.1864231526851654,FALSE,34.509005030601195,TRUE,232.38096404955817,FALSE,FALSE,1326.6029286408466,FALSE
9,1.25,w000,0.36624149322509764,0.91,13.190064430236816,18.052106857299805,0.1319635659456253,0.2637998163700104,TRUE,NA,NA,NA,NA,FALSE,1326.6029286408466,FALSE
9,1.5,w000,0.6867619323730468,1.43,13.190064430236816,18.052106857299805,0.13186025619506836,0.2637998163700104,TRUE,333.803641376361,FALSE,333.803641376361,FALSE,FALSE,1326.6029286408466,FALSE
9,1.75,w000,0.42425777435302736,1.54,21.615827560424805,23.373985290527344,0.18664367496967316,0.5166115164756775,TRUE,NA,NA,NA,NA,FALSE,1326.6029286408466,FALSE
9,2,w000,0.40695411682128907,1.8,21.615827560424805,23.373985290527344,0.18673358857631683,0.5166115164756775,TRUE,151.23253560352066,FALSE,1089.2696433356998,FALSE,FALSE,1326.6029286408466,FALSE
9,5,w000,3.263166809082031,3.58,24.340784072875977,24.351350784301758,0.45641979575157166,2.093552827835083,TRUE,1088.3191740000605,FALSE,1090.12095257135,FALSE,FALSE,1326.6029286408466,FALSE
10,0,w000,0,0.13,0,4.465486526489258,0,0.00546693941578269,FALSE,115.4756420281507,FALSE,113.01275418899391,FALSE,NA,1345.3318095569455,FALSE
10,0.25,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,1345.3318095569455,FALSE
10,0.5,w000,0,0,0,0,0,0,FALSE,73.48302716018965,FALSE,114.08511620702434,FALSE,FALSE,1345.3318095569455,FALSE
10,0.75,w000,0,0.07,0,5.91995906829834,0,0.054980017244815826,FALSE,NA,NA,NA,NA,FALSE,1345.3318095569455,FALSE
10,1,w000,0,0.18,0,5.91995906829834,0,0.054980017244815826,FALSE,31.715456333443438,TRUE,192.11187272381088,FALSE,FALSE,1345.3318095569455,FALSE
10,1.25,w000,0.08994142532348633,0.66,14.571115493774414,20.80668067932129,0.03137650713324547,0.06975175440311432,FALSE,NA,NA,NA,NA,FALSE,1345.3318095569455,FALSE
10,1.5,w000,0.33994140625,1.14,14.571115493774414,20.80668067932129,0.03136831521987915,0.06975175440311432,TRUE,287.606525950749,FALSE,287.606525950749,FALSE,FALSE,1345.3318095569455,FALSE
10,1.75,w000,0,1.19,0,24.734148025512695,0,0.11682069301605225,FALSE,NA,NA,NA,NA,FALSE,1345.3318095569455,FALSE
10,2,w000,0,1.5,0,24.734148025512695,0,0.11682069301605225,FALSE,114.07516982358352,FALSE,1033.0426726636067,FALSE,FALSE,1345.3318095569455,FALSE
10,5,w000,3.76994140625,4.1,24.15317153930664,24.16423225402832,0.45821210741996765,1.7895972728729248,TRUE,1032.1012448281588,FALSE,1033.8851812570358,FALSE,FALSE,1345.3318095569455,FALSE
11,0,w000,0,0.13,0,4.465486526489258,0,0.00546693941578269,FALSE,115.4756420281507,FALSE,113.01275418899391,FALSE,NA,1345.3318095569455,FALSE
11,0.25,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,1345.3318095569455,FALSE
11,0.5,w000,0,0,0,0,0,0,FALSE,73.48302716018965,FALSE,114.08511620702434,FALSE,FALSE,1345.3318095569455,FALSE
11,0.75,w000,0,0.07,0,5.91995906829834,0,0.054980017244815826,FALSE,NA,NA,NA,NA,FALSE,1345.3318095569455,FALSE
11,1,w000,0,0.18,0,5.91995906829834,0,0.054980017244815826,FALSE,31.715456333443438,TRUE,192.11187272381088,FALSE,FALSE,1345.3318095569455,FALSE
11,1.25,w000,0.08994142532348633,0.66,14.571115493774414,20.80668067932129,0.03137650713324547,0.06975175440311432,FALSE,NA,NA,NA,NA,FALSE,1345.3318095569455,FALSE
11,1.5,w000,0.33994140625,1.14,14.571115493774414,20.80668067932129,0.03136831521987915,0.06975175440311432,TRUE,287.606525950749,FALSE,287.606525950749,FALSE,FALSE,1345.3318095569455,FALSE
11,1.75,w000,0,1.19,0,24.734148025512695,0,0.11682069301605225,FALSE,NA,NA,NA,NA,FALSE,1345.3318095569455,FALSE
11,2,w000,0,1.5,0,24.734148025512695,0,0.11682069301605225,FALSE,114.07516982358352,FALSE,1033.0426726636067,FALSE,FALSE,1345.3318095569455,FALSE
11,5,w000,3.76994140625,4.1,24.15317153930664,24.16423225402832,0.45821210741996765,1.7895972728729248,TRUE,1032.1012448281588,FALSE,1033.8851812570358,FALSE,FALSE,1345.3318095569455,FALSE
12,0,w000,0,0,0,0,0,0,FALSE,142.8174383567335,FALSE,138.38300811690706,FALSE,NA,1583.4116666986138,FALSE
12,0.25,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,1583.4116666986138,FALSE
12,0.5,w000,0,0,0,0,0,0,FALSE,110.41419722217303,FALSE,25.510510901130207,TRUE,FALSE,1583.4116666986138,FALSE
12,0.75,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,1583.4116666986138,FALSE
12,1,w000,0,0,0,0,0,0,FALSE,99.77366890286818,FALSE,211.2187466415123,FALSE,FALSE,1583.4116666986138,FALSE
12,1.25,w000,0,0.06,0,22.72588348388672,0,0,FALSE,NA,NA,NA,NA,FALSE,1583.4116666986138,FALSE
12,1.5,w000,0.02996467113494873,0.59,22.77692222595215,22.72588348388672,0,0,FALSE,213.36849779085213,FALSE,232.83153783695874,FALSE,FALSE,1583.4116666986138,FALSE
12,1.75,w000,0,0.74,0,24.84990882873535,0,0.017544973641633987,FALSE,NA,NA,NA,NA,FALSE,1583.4116666986138,FALSE
12,2,w000,0,0.9,0,24.84990882873535,0,0.017544973641633987,FALSE,25.48872787773628,TRUE,879.9409848842247,FALSE,FALSE,1583.4116666986138,FALSE
12,5,w000,3.401131896972656,3.74,24.233671188354492,24.243104934692383,0.452100545167923,1.6024729013442993,TRUE,878.9180434742349,FALSE,880.8642554842149,FALSE,FALSE,1583.4116666986138,FALSE
13,0,w000,0,0,0,0,0,0,FALSE,69.45435871544204,FALSE,81.68027055966986,FALSE,NA,1378.8261846765854,FALSE
13,0.25,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,1378.8261846765854,FALSE
13,0.5,w000,0,0,0,0,0,0,FALSE,35.41253546750785,TRUE,105.79342735918924,FALSE,FALSE,1378.8261846765854,FALSE
13,0.75,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,1378.8261846765854,FALSE
13,1,w000,0,0,0,0,0,0,FALSE,34.92327276770829,TRUE,253.5538203533569,FALSE,FALSE,1378.8261846765854,FALSE
13,1.25,w000,0,0.47,0,16.912771224975586,0,0.38218921422958374,FALSE,NA,NA,NA,NA,FALSE,1378.8261846765854,FALSE
13,1.5,w000,0.2670163726806641,1.03,10.590014457702637,16.912771224975586,0.14222228527069092,0.38218921422958374,TRUE,348.4197946996959,FALSE,348.4197946996959,FALSE,FALSE,1378.8261846765854,FALSE
13,1.75,w000,0,1.07,0,23.234975814819336,0,0.5420151352882385,FALSE,NA,NA,NA,NA,FALSE,1378.8261846765854,FALSE
13,2,w000,0,1.3,0,23.234975814819336,0,0.5420151352882385,FALSE,105.72019867396061,FALSE,1055.0308068112602,FALSE,FALSE,1378.8261846765854,FALSE
13,5,w000,2.96653076171875,3.29,24.3093318939209,24.318744659423828,0.4572353661060333,2.1476891040802,TRUE,1054.062451496061,FALSE,1055.8996351815113,FALSE,FALSE,1378.8261846765854,FALSE
14,0,w000,0,0.02,0,3.7954721450805664,0,0.043229516595602036,FALSE,91.07439261275077,FALSE,38.56940183734626,TRUE,NA,1493.9269457867488,FALSE
14,0.25,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,1493.9269457867488,FALSE
14,0.5,w000,0,0,0,0,0,0,FALSE,59.69097464805332,FALSE,58.81126721974392,FALSE,FALSE,1493.9269457867488,FALSE
14,0.75,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,1493.9269457867488,FALSE
14,1,w000,0,0,0,0,0,0,FALSE,54.549398771986304,FALSE,316.07781112352734,FALSE,FALSE,1493.9269457867488,FALSE
14,1.25,w000,0.017458558082580566,0.44,16.155263900756836,19.36138916015625,0,0.19813835620880127,FALSE,NA,NA,NA,NA,FALSE,1493.9269457867488,FALSE
14,1.5,w000,0.34852622985839843,0.97,16.183168411254883,19.36138916015625,0.06118861585855484,0.19813835620880127,TRUE,318.452940508064,FALSE,338.89867081523647,FALSE,FALSE,1493.9269457867488,FALSE
14,1.75,w000,0.1585262393951416,1.07,22.607887268066406,24.778568267822266,0.059245381504297256,0.22619840502738953,TRUE,NA,NA,NA,NA,FALSE,1493.9269457867488,FALSE
14,2,w000,0.1485262393951416,1.27,22.607887268066406,24.778568267822266,0.059193119406700134,0.22619840502738953,FALSE,58.709343711277135,FALSE,973.3503732412762,FALSE,FALSE,1493.9269457867488,FALSE
14,5,w000,3.6045220947265624,3.96,24.42416000366211,24.421083450317383,0.46535569429397583,2.0353615283966064,TRUE,972.3466417217143,FALSE,974.2542584686271,FALSE,FALSE,1493.9269457867488,FALSE
15,0,w000,0,0,0,0,0,0,FALSE,125.29981728385684,FALSE,179.5742779549936,FALSE,NA,1631.9194931403802,FALSE
15,0.25,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,1631.9194931403802,FALSE
15,0.5,w000,0,0,0,0,0,0,FALSE,101.04397988741675,FALSE,76.10103622850178,FALSE,FALSE,1631.9194931403802,FALSE
15,0.75,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,1631.9194931403802,FALSE
15,1,w000,0,0,0,0,0,0,FALSE,72.997021807152,FALSE,177.31436394585342,FALSE,FALSE,1631.9194931403802,FALSE
15,1.25,w000,0,0.1,0,22.43251609802246,0,0.028445199131965637,FALSE,NA,NA,NA,NA,FALSE,1631.9194931403802,FALSE
15,1.5,w000,0.1628555679321289,0.57,20.807756423950195,22.43251609802246,0.013129028491675854,0.028445199131965637,TRUE,180.21191143019158,FALSE,205.29305093405915,FALSE,FALSE,1631.9194931403802,FALSE
15,1.75,w000,0.07285557746887207,0.79,23.223186492919922,24.850000381469727,0.04341984540224075,0.054737430065870285,FALSE,NA,NA,NA,NA,FALSE,1631.9194931403802,FALSE
15,2,w000,0.06704864501953126,1,23.223186492919922,24.850000381469727,0.04347292333841324,0.054737430065870285,FALSE,76.11774655041567,FALSE,877.0458011329085,FALSE,FALSE,1631.9194931403802,FALSE
15,5,w000,3.522855529785156,3.85,24.294252395629883,24.338008880615234,0.452734112739563,1.6551899909973145,TRUE,876.0051807801345,FALSE,877.9872767192103,FALSE,FALSE,1631.9194931403802,FALSE
16,0,w000,0,0.4,0,3.8971481323242188,0,4.4668203918263316e-4,FALSE,138.1178898756964,FALSE,70.22928878717106,FALSE,NA,1508.4554277737964,FALSE
16,0.25,w000,0,0.04,0,1.7978030443191528,0,8.417376666329801e-4,FALSE,NA,NA,NA,NA,FALSE,1508.4554277737964,FALSE
16,0.5,w000,0,0.04,0,1.7978030443191528,0,8.417376666329801e-4,FALSE,107.88078601907624,FALSE,49.67093825777306,TRUE,FALSE,1508.4554277737964,FALSE
16,0.75,w000,0,0.12,0,4.783808708190918,0,9.671528241597116e-4,FALSE,NA,NA,NA,NA,FALSE,1508.4554277737964,FALSE
16,1,w000,0,0.2,0,4.783808708190918,0,9.671528241597116e-4,FALSE,98.24020549178525,FALSE,284.124088328895,FALSE,FALSE,1508.4554277737964,FALSE
16,1.25,w000,0.265860595703125,0.74,23.816967010498047,23.71698570251465,3.2950800959952176e-4,0.0011789642740041018,TRUE,NA,NA,NA,NA,FALSE,1508.4554277737964,FALSE
16,1.5,w000,0.565860595703125,1.29,23.816967010498047,23.71698570251465,3.2936863135546446e-4,0.0011789642740041018,TRUE,285.97490506688456,FALSE,302.665490278624,FALSE,FALSE,1508.4554277737964,FALSE
16,1.75,w000,0.37178993225097656,1.38,22.201932907104492,24.779399871826172,0.004542222246527672,0.0049365670420229435,TRUE,NA,NA,NA,NA,FALSE,1508.4554277737964,FALSE
16,2,w000,0.37178993225097656,1.54,22.201932907104492,24.779399871826172,0.0045424653217196465,0.0049365670420229435,TRUE,49.688893725260776,TRUE,922.8234773560351,FALSE,FALSE,1508.4554277737964,FALSE
16,5,w000,3.9616571044921876,4.33,24.269319534301758,24.27733039855957,0.46403419971466064,1.7575292587280273,TRUE,921.8252081615578,FALSE,923.7219156480522,FALSE,FALSE,1508.4554277737964,FALSE
17,0,w000,0,0,0,0,0,0,FALSE,132.741520226575,FALSE,150.89935166130073,FALSE,NA,1601.8579880761474,FALSE
17,0.25,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,1601.8579880761474,FALSE
17,0.5,w000,0,0,0,0,0,0,FALSE,102.21165551319075,FALSE,46.129550277896826,TRUE,FALSE,1601.8579880761474,FALSE
17,0.75,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,1601.8579880761474,FALSE
17,1,w000,0,0,0,0,0,0,FALSE,90.07487013191239,FALSE,201.3442364035148,FALSE,FALSE,1601.8579880761474,FALSE
17,1.25,w000,0,0.11,0,22.371780395507812,0,4.3883532634936273e-4,FALSE,NA,NA,NA,NA,FALSE,1601.8579880761474,FALSE
17,1.5,w000,0.1157075309753418,0.6,21.77043342590332,22.371780395507812,1.884715456981212e-4,4.3883532634936273e-4,FALSE,203.9064229515011,FALSE,226.4206522922182,FALSE,FALSE,1601.8579880761474,FALSE
17,1.75,w000,0,0.79,0,24.849143981933594,0,0.016059881076216698,FALSE,NA,NA,NA,NA,FALSE,1601.8579880761474,FALSE
17,2,w000,0,0.97,0,24.849143981933594,0,0.016059881076216698,FALSE,46.15447194628598,TRUE,886.5640462060504,FALSE,FALSE,1601.8579880761474,FALSE
17,5,w000,3.4857073974609376,3.82,24.27797508239746,24.30168342590332,0.45328930020332336,1.6518217325210571,TRUE,885.5325633477761,FALSE,887.4960522899115,FALSE,FALSE,1601.8579880761474,FALSE
18,0,w000,0,0.13,0,4.465486526489258,0,0.00546693941578269,FALSE,115.4756420281507,FALSE,113.01275418899391,FALSE,NA,1345.3318095569455,FALSE
18,0.25,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,1345.3318095569455,FALSE
18,0.5,w000,0,0,0,0,0,0,FALSE,73.48302716018965,FALSE,114.08511620702434,FALSE,FALSE,1345.3318095569455,FALSE
18,0.75,w000,0,0.07,0,5.91995906829834,0,0.054980017244815826,FALSE,NA,NA,NA,NA,FALSE,1345.3318095569455,FALSE
18,1,w000,0,0.18,0,5.91995906829834,0,0.054980017244815826,FALSE,31.715456333443438,TRUE,192.11187272381088,FALSE,FALSE,1345.3318095569455,FALSE
18,1.25,w000,0.08994142532348633,0.66,14.571115493774414,20.80668067932129,0.03137650713324547,0.06975175440311432,FALSE,NA,NA,NA,NA,FALSE,1345.3318095569455,FALSE
18,1.5,w000,0.33994140625,1.14,14.571115493774414,20.80668067932129,0.03136831521987915,0.06975175440311432,TRUE,287.606525950749,FALSE,287.606525950749,FALSE,FALSE,1345.3318095569455,FALSE
18,1.75,w000,0,1.19,0,24.734148025512695,0,0.11682069301605225,FALSE,NA,NA,NA,NA,FALSE,1345.3318095569455,FALSE
18,2,w000,0,1.5,0,24.734148025512695,0,0.11682069301605225,FALSE,114.07516982358352,FALSE,1033.0426726636067,FALSE,FALSE,1345.3318095569455,FALSE
18,5,w000,3.76994140625,4.1,24.15317153930664,24.16423225402832,0.45821210741996765,1.7895972728729248,TRUE,1032.1012448281588,FALSE,1033.8851812570358,FALSE,FALSE,1345.3318095569455,FALSE
19,0,w000,0,0,0,0,0,0,FALSE,50.24575435300785,FALSE,220.95448153206715,FALSE,NA,1674.0710011399437,FALSE
19,0.25,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,1674.0710011399437,FALSE
19,0.5,w000,0,0,0,0,0,0,FALSE,28.46403722285462,TRUE,87.47878837162776,FALSE,FALSE,1674.0710011399437,FALSE
19,0.75,w000,0,0,0,0,0,0,FALSE,NA,NA,NA,NA,FALSE,1674.0710011399437,FALSE
19,1,w000,0,0.01,0,9.744956970214844,0,0.34356048703193665,FALSE,20.19727157129644,TRUE,184.81883250475778,FALSE,FALSE,1674.0710011399437,FALSE
19,1.25,w000,0.18749065399169923,0.46,18.918657302856445,22.049537658691406,0.17202723026275635,0.5596621632575989,TRUE,NA,NA,NA,NA,FALSE,1674.0710011399437,FALSE
19,1.5,w000,0.6891445922851562,0.95,18.918657302856445,22.049537658691406,0.17204320430755615,0.5596621632575989,TRUE,210.86557435050278,FALSE,213.8706980006985,FALSE,FALSE,1674.0710011399437,FALSE
