parcel_id,slr_m,depth_m
38,1.75,1.0296031188964845
38,2,1.2296031188964844
38,5,3.9087750244140627
39,0,0
39,0.25,0
39,0.5,0
39,0.75,0
39,1,0
39,1.25,0.5109675979614258
39,1.5,1.0710379791259765
39,1.75,1.2000354766845702
39,2,1.3843467712402344
39,5,3.74422119140625
40,0,0.17990907669067382
40,0.25,0
40,0.5,0
40,0.75,0
40,1,0.06663957118988037
40,1.25,0.5998182678222657
40,1.5,1.139637451171875
40,1.75,1.179637451171875
40,2,1.419637451171875
40,5,4.089637451171875
41,0,0
41,0.25,0
41,0.5,0
41,0.75,0
41,1,0
41,1.25,0
41,1.5,0
41,1.75,0
41,2,0.22177574157714844
41,5,2.4881413269042967
42,0,0
42,0.25,0
42,0.5,0
42,0.75,0
42,1,0
42,1.25,0
42,1.5,0
42,1.75,0.09035243988037109
42,2,0.38530406951904295
42,5,2.80927001953125
43,0,0
43,0.25,0
43,0.5,0
43,0.75,0
43,1,0
43,1.25,0
43,1.5,0
43,1.75,0
43,2,0.3242641448974609
43,5,3.086111755371094
44,0,0
44,0.25,0
44,0.5,0
44,0.75,0
44,1,0
44,1.25,0
44,1.5,0
44,1.75,0
44,2,0.023309299945831297
44,5,2.813309326171875
45,0,0
45,0.25,0
45,0.5,0
45,0.75,0
45,1,0.032460424900054935
45,1.25,0.44220901489257813
45,1.5,0.8524604034423828
45,1.75,1.1793748474121093
45,2,1.5042755126953125
45,5,4.199375
46,0,0
46,0.25,0
46,0.5,0
46,0.75,0
46,1,0
46,1.25,0
46,1.5,0
46,1.75,0.22993114471435547
46,2,0.4923477554321289
46,5,3.1582672119140627
47,0,0
47,0.25,0
47,0.5,0
47,0.75,0
47,1,0
47,1.25,0.16191408157348633
47,1.5,0.5115005874633789
47,1.75,0.791400146484375
47,2,1.0611251068115235
47,5,3.7334494018554687
48,0,0
48,0.25,0
48,0.5,0
48,0.75,0
48,1,0
48,1.25,0.13787985801696778
48,1.5,0.4970951843261719
48,1.75,0.7785474395751953
48,2,1.0616053771972656
48,5,3.9070950317382813
49,0,0
49,0.25,0
49,0.5,0
49,0.75,0
49,1,0.08109179496765137
49,1.25,0.4403247833251953
49,1.5,0.7803099822998046
49,1.75,1.0603099822998048
49,2,1.3352239990234376
49,5,4.087566223144531
50,0,0
50,0.25,0
50,0.5,0
50,0.75,0
50,1,0
50,1.25,0.24497894287109376
50,1.5,0.5773883819580078
50,1.75,0.8673883819580078
50,2,1.1573883819580078
50,5,4.0173883056640625
51,0,0
51,0.25,0
51,0.5,0
51,0.75,0
51,1,0
51,1.25,0.2057393455505371
51,1.5,0.5115171813964844
51,1.75,0.7657347869873047
51,2,1.0257347869873046
51,5,3.5409735107421874
52,0,0
52,0.25,0
52,0.5,0
52,0.75,0.042230324745178224
52,1,0.41707496643066405
52,1.25,0.7215396118164062
52,1.5,1.0313962554931642
52,1.75,1.3213961791992188
52,2,1.6122303771972657
52,5,4.477385559082031
53,0,0
53,0.25,0
53,0.5,0
53,0.75,0
53,1,0.1911259651184082
53,1.25,0.47455238342285155
53,1.5,0.7525265502929688
53,1.75,1.0413037109375
53,2,1.337752227783203
53,5,4.201375122070313
54,0,0
54,0.25,0
54,0.5,0
54,0.75,0
54,1,0.13671529769897461
54,1.25,0.40730178833007813
54,1.5,0.64956298828125
54,1.75,0.9068781280517578
54,2,1.167418212890625
54,5,3.6620489501953126
55,0,0
55,0.25,0
55,0.5,0
55,0.75,0
55,1,0
55,1.25,0
55,1.5,0
55,1.75,0.2836810874938965
55,2,0.5657809066772461
55,5,3.2923599243164063
56,0,0
56,0.25,0
56,0.5,0
56,0.75,0
56,1,0
56,1.25,0
56,1.5,0
56,1.75,0
56,2,0
56,5,2.873134765625
57,0,0
57,0.25,0
57,0.5,0
57,0.75,0.07552813053131104
57,1,0.4852450180053711
57,1.25,0.775165786743164
57,1.5,1.075528106689453
57,1.75,1.3758549499511719
57,2,1.675854949951172
57,5,4.555245056152343
58,0,0
58,0.25,0
58,0.5,0
58,0.75,0
58,1,0
58,1.25,0
58,1.5,0
58,1.75,0.13737089157104493
58,2,0.43588584899902344
58,5,3.2700482177734376
59,0,0
59,0.25,0
59,0.5,0
59,0.75,0
59,1,0
59,1.25,0
59,1.5,0
59,1.75,0.09309765815734863
59,2,0.3550041961669922
59,5,3.2259902954101562
60,0,0
60,0.25,0
60,0.5,0
60,0.75,0
60,1,0.04269318103790283
60,1.25,0.3405420684814453
60,1.5,0.6391731262207031
60,1.75,0.9391731262207031
60,2,1.2405197143554687
60,5,4.119173278808594
61,0,0
61,0.25,0
61,0.5,0
61,0.75,0.12713538169860839
61,1,0.4540297698974609
61,1.25,0.7540352630615235
61,1.5,1.054029769897461
61,1.75,1.35385009765625
61,2,1.64385009765625
61,5,4.459075927734375
62,0,0
62,0.25,0
62,0.5,0
62,0.75,0
62,1,0
62,1.25,0.30897375106811525
62,1.5,0.619066162109375
62,1.75,0.919066162109375
62,2,1.2153902435302735
62,5,4.089066162109375
63,0,0
63,0.25,0
63,0.5,0
63,0.75,0
63,1,0.09884974479675293
63,1.25,0.3908898544311523
63,1.5,0.6895342254638672
63,1.75,0.96211669921875
63,2,1.234767074584961
63,5,3.8722958374023437
64,0,0
64,0.25,0
64,0.5,0
64,0.75,0.09509529113769531
64,1,0.3481782150268555
64,1.25,0.6428133392333985
64,1.5,0.935147933959961
64,1.75,1.1951479339599609
64,2,1.4645594787597656
64,5,4.037092895507812
65,0,0
65,0.25,0
65,0.5,0
65,0.75,0
65,1,0.2241684913635254
65,1.25,0.5150524520874024
65,1.5,0.8061363220214843
65,1.75,1.085880355834961
65,2,1.3558804321289062
65,5,3.9690771484375
66,0,0
66,0.25,0
66,0.5,0
66,0.75,0
66,1,0
66,1.25,0
66,1.5,0
66,1.75,0
66,2,0
66,5,2.7694921875
67,0,0
67,0.25,0
67,0.5,0
67,0.75,0
67,1,0
67,1.25,0.21770179748535157
67,1.5,0.526990966796875
67,1.75,0.8116758728027343
67,2,1.1012548828125
67,5,3.8282012939453125
68,0,0
68,0.25,0
68,0.5,0
68,0.75,0
68,1,0.12268659591674805
68,1.25,0.3033858108520508
68,1.5,0.6526866149902344
68,1.75,1.00227294921875
68,2,1.3460574340820313
68,5,4.27227294921875
69,0,0
69,0.25,0
69,0.5,0
69,0.75,0
69,1,0
69,1.25,0.13733808517456056
69,1.5,0.49696128845214843
69,1.75,0.8388516998291016
69,2,1.1788516998291017
69,5,4.090165710449218
70,0,0
70,0.25,0
70,0.5,0
70,0.75,0
70,1,0.10190592765808106
70,1.25,0.3302875518798828
70,1.5,0.698388671875
70,1.75,1.0319058990478516
70,2,1.3719059753417968
70,5,4.266465148925781
71,0,0
71,0.25,0
71,0.5,0
71,0.75,0.22957756042480468
71,1,0.5295775604248046
71,1.25,0.7797017669677735
71,1.5,1.1495775604248046
71,1.75,1.4891587829589843
71,2,1.8195774841308594
71,5,4.719158935546875
72,0,0
72,0.25,0
72,0.5,0
72,0.75,0
72,1,0.14686980247497558
72,1.25,0.3647479629516602
72,1.5,0.7138895416259765
72,1.75,1.009503173828125
72,2,1.3154547119140625
72,5,3.9734072875976563
73,0,0
73,0.25,0
73,0.5,0
73,0.75,0
73,1,0
73,1.25,0.15528273582458496
73,1.5,0.5369465255737305
73,1.75,0.8669465637207031
73,2,1.1972664642333983
73,5,4.087266540527343
74,0,0
74,0.25,0
74,0.5,0
74,0.75,0
74,1,0
74,1.25,0
74,1.5,0
74,1.75,0
74,2,0
74,5,0
75,0,0
75,0.25,0
75,0.5,0
75,0.75,0
75,1,0
75,1.25,0
75,1.5,0
75,1.75,0
75,2,0.07886035919189453
75,5,1.951145782470703
76,0,0
76,0.25,0
76,0.5,0
76,0.75,0
76,1,0
76,1.25,0.1333149814605713
76,1.5,0.4363167190551758
76,1.75,0.7763166809082032
76,2,1.1193703460693358
76,5,3.8529730224609375
77,0,0
77,0.25,0
77,0.5,0
77,0.75,0
77,1,0
77,1.25,0
77,1.5,0
77,1.75,0.328275146484375
77,2,0.698275146484375
77,5,3.581881103515625
78,0,0
78,0.25,0
78,0.5,0
78,0.75,0
78,1,0
78,1.25,0
78,1.5,0.18756454467773437
78,1.75,0.5506029891967773
78,2,0.906533203125
78,5,3.5923617553710936
79,0,0.30379816055297854
79,0.25,0.617613296508789
79,0.5,0.7779009246826172
79,0.75,0.9079009246826172
79,1,0.9713132476806641
79,1.25,1.018111114501953
79,1.5,1.1581378173828125
79,1.75,1.3912693786621093
79,2,1.6146815490722657
79,5,2.6900729370117187
80,0,0.21535564422607423
80,0.25,0.7098211669921874
80,0.5,0.8779873657226562
80,0.75,0.9903005981445312
80,1,1.0416283416748047
80,1.25,1.0975870513916015
80,1.5,1.2319705200195312
80,1.75,1.4632981872558595
80,2,1.694626007080078
80,5,2.764111328125
81,0,0
81,0.25,0
81,0.5,0
81,0.75,0
81,1,0
81,1.25,0.17739011764526366
81,1.5,0.4427249145507812
81,1.75,0.8115132141113282
81,2,1.1751435089111328
81,5,3.6451339721679688
82,0,0
82,0.25,0
82,0.5,0
82,0.75,0
82,1,0.06456251621246338
82,1.25,0.3028402328491211
82,1.5,0.585975112915039
82,1.75,0.9840518188476562
82,2,1.3821286010742186
82,5,4.131474304199219
83,0,0
83,0.25,0
83,0.5,0
83,0.75,0
83,1,0.1270151138305664
83,1.25,0.3869562911987305
83,1.5,0.6819191741943359
83,1.75,1.097015151977539
83,2,1.5070150756835938
83,5,4.384240417480469
84,0,0.02
84,0.25,0.07107317924499512
84,0.5,0.26279001235961913
84,0.75,0.44279003143310547
84,1,0.6228174209594727
84,1.25,0.9125242614746094
84,1.5,1.2127899932861328
84,1.75,1.62284912109375
84,2,2.03284912109375
84,5,4.912789916992187
85,0,0
85,0.25,0
85,0.5,0.1926587677001953
85,0.75,0.3621374130249023
85,1,0.5318847274780274
85,1.25,0.8054150390625
85,1.5,1.0911106872558594
85,1.75,1.4905892944335937
85,2,1.8811106872558594
85,5,4.644228820800781
86,0,0.08675760269165039
86,0.25,0.1428844738006592
86,0.5,0.24713075637817383
86,0.75,0.41828208923339844
86,1,0.6529651641845703
86,1.25,0.9719701385498047
86,1.5,1.2977400207519532
86,1.75,1.682965087890625
86,2,2.072965087890625
86,5,4.908282165527344
87,0,0
87,0.25,0
87,0.5,0
87,0.75,0
87,1,0
87,1.25,0.274982852935791
87,1.5,0.543542366027832
87,1.75,0.9035424041748047
87,2,1.2683458709716797
87,5,3.7746435546875
88,0,0
88,0.25,0
88,0.5,0
88,0.75,0
88,1,0
88,1.25,0.03996262311935425
88,1.5,0.3385464096069336
88,1.75,0.7180046844482422
88,2,1.0885577392578125
88,5,3.9785577392578126
89,0,0
89,0.25,0
89,0.5,0
89,0.75,0
89,1,0
89,1.25,0
89,1.5,0
89,1.75,0
89,2,0
89,5,1.016170425415039
90,0,0
90,0.25,0
90,0.5,0
90,0.75,0
90,1,0
90,1.25,0
90,1.5,0
90,1.75,0
90,2,0
90,5,0.6564265441894531
91,0,0
91,0.25,0
91,0.5,0
91,0.75,0
91,1,0
91,1.25,0.21012571334838867
91,1.5,0.49971939086914063
91,1.75,0.849112777709961
91,2,1.1938188934326173
91,5,3.92431640625
92,0,0
92,0.25,0
92,0.5,0
92,0.75,0.07049772739410401
92,1,0.24865491867065428
92,1.25,0.5198619079589843
92,1.5,0.8103468322753906
92,1.75,1.140678939819336
92,2,1.4727029418945312
92,5,4.129490661621094
93,0,0
93,0.25,0
93,0.5,0
93,0.75,0
93,1,0
93,1.25,0
93,1.5,0
93,1.75,0.2030390167236328
93,2,0.5215195083618164
93,5,3.155478515625
94,0,0
94,0.25,0
94,0.5,0
94,0.75,0
94,1,0
94,1.25,0.18361202239990235
94,1.5,0.4516880416870117
94,1.75,0.7625692749023437
94,2,1.0725692749023437
94,5,3.6944061279296876
95,0,0
95,0.25,0
95,0.5,0
95,0.75,0
95,1,0
95,1.25,0
95,1.5,0
95,1.75,0
95,2,0.11248957633972168
95,5,2.642847900390625
96,0,0
96,0.25,0
96,0.5,0.01456147313117981
96,0.75,0.1367500400543213
96,1,0.27864578247070315
96,1.25,0.5412867736816406
96,1.5,0.8090753936767578
96,1.75,1.0886531829833985
96,2,1.3672242736816407
96,5,3.880679016113281
97,0,0
97,0.25,0
97,0.5,0
97,0.75,0.07772135257720947
97,1,0.19493043899536133
97,1.25,0.45644405364990237
97,1.5,0.7187478637695313
97,1.75,0.9868018341064453
97,2,1.2568018341064453
97,5,3.7110064697265623
98,0,0
98,0.25,0
98,0.5,0
98,0.75,0.040931477546691894
98,1,0.11981071472167969
98,1.25,0.37677825927734376
98,1.5,0.6352463912963867
98,1.75,0.9007018280029296
98,2,1.165894775390625
98,5,3.603598327636719
99,0,0
99,0.25,0
99,0.5,0
99,0.75,0
99,1,0
99,1.25,0.3018428611755371
99,1.5,0.5745578384399415
99,1.75,0.8479443359375
99,2,1.1178492736816406
99,5,3.7009197998046877
100,0,0
100,0.25,0
100,0.5,0
100,0.75,0
100,1,0
100,1.25,0.14704289436340331
100,1.5,0.49951171875
100,1.75,0.7998842620849609
100,2,1.0764682006835937
100,5,3.784612731933594
101,0,0.1930523109436035
101,0.25,0.01
101,0.5,0.0829546070098877
101,0.75,0.14752041816711425
101,1,0.29295461654663085
101,1.25,0.6859335327148437
101,1.5,1.0829546356201172
101,1.75,1.328607940673828
101,2,1.577021026611328
101,5,4.462954711914063
102,0,0.32470619201660156
102,0.25,0.12846773147583007
102,0.5,0.20698095321655274
102,0.75,0.2725025939941406
102,1,0.41698097229003905
102,1.25,0.8147077178955078
102,1.5,1.206980972290039
102,1.75,1.454846649169922
102,2,1.6969808959960937
102,5,4.586980895996094
103,0,0
103,0.25,0
103,0.5,0
103,0.75,0
103,1,0
103,1.25,0.3694366455078125
103,1.5,0.8855957794189453
103,1.75,1.2119990539550782
103,2,1.4344680786132813
103,5,3.57076416015625
104,0,0.6449629211425781
104,0.25,0.5856319427490234
104,0.5,0.5214583587646484
104,0.75,0.6545794677734375
104,1,0.7241158294677734
104,1.25,1.2277769470214843
104,1.5,1.7345794677734374
104,1.75,1.9866539001464845
104,2,2.2045794677734376
104,5,4.525216064453125
105,0,0.6449629211425781
105,0.25,0.5856319427490234
105,0.5,0.5214583587646484
105,0.75,0.6545794677734375
105,1,0.7241158294677734
105,1.25,1.2277769470214843
105,1.5,1.7345794677734374
105,1.75,1.9866539001464845
105,2,2.2045794677734376
105,5,4.525216064453125
106,0,0.2548063087463379
106,0.25,0
106,0.5,0.01910168170928955
106,0.75,0.07910168170928955
106,1,0.18910167694091798
106,1.25,0.6510914611816406
106,1.5,1.1191017150878906
106,1.75,1.3078514099121095
106,2,1.5278514099121094
106,5,4.340762023925781
107,0,0.24135128021240235
107,0.25,0
107,0.5,0
107,0.75,0
107,1,0.04231001853942871
107,1.25,0.5913591003417968
107,1.5,1.135747528076172
107,1.75,1.2223100280761718
107,2,1.3824356079101563
107,5,4.1623098754882815
108,0,0.8682821655273437
108,0.25,0.5225717544555664
108,0.5,0.5225681686401367
108,0.75,0.6117370986938476
108,1,0.691737060546875
108,1.25,1.2420706176757812
108,1.5,1.79347412109375
108,1.75,1.851737060546875
108,2,2.051737060546875
108,5,4.771737060546875
109,0,0.4364840698242187
109,0.25,0.2642510986328125
109,0.5,0.21796199798583984
109,0.75,0.3309514617919922
109,1,0.390244255065918
109,1.25,0.9281451416015625
109,1.5,1.467881622314453
109,1.75,1.6239408874511718
109,2,1.8185887145996094
109,5,4.325920715332031
110,0,0.19921218872070312
110,0.25,0
110,0.5,0
110,0.75,0.05661973476409912
110,1,0.1766197395324707
110,1.25,0.6643455505371094
110,1.5,1.1724391174316406
110,1.75,1.2089927673339844
110,2,1.4866197204589844
110,5,4.11243896484375
111,0,0.3603158187866211
111,0.25,0.24773918151855467
111,0.5,0.21024242401123047
111,0.75,0.3294364929199219
111,1,0.40024242401123045
111,1.25,0.9588986206054687
111,1.5,1.4999478149414063
111,1.75,1.53999267578125
111,2,1.7994364929199218
111,5,4.299980773925781
112,0,0.1864769744873047
112,0.25,0.18022668838500977
112,0.5,0.12603378295898438
112,0.75,0.27960901260375975
112,1,0.3494266510009766
112,1.25,0.9146458435058594
112,1.5,1.4530018615722655
112,1.75,1.4930018615722656
112,2,1.7528195190429687
112,5,4.078084716796875
113,0,0.12675835609436034
113,0.25,0.39059249877929686
113,0.5,0.20736007690429686
113,0.75,0.4693944549560547
113,1,0.49939445495605467
113,1.25,1.1174597930908203
113,1.5,1.68939453125
113,1.75,1.72939453125
113,2,1.940506134033203
113,5,3.7817193603515626
