"SALE TYPE","SOLD DATE","PROPERTY TYPE","ADDRESS","CITY","STATE OR PROVINCE","ZIP OR POSTAL CODE","PRICE","BEDS","BATHS","LOCATION","SQUARE FEET","LOT SIZE","YEAR BUILT","DAYS ON MARKET","$/SQUARE FEET","HOA/MONTH","STATUS","NEXT OPEN HOUSE START TIME","NEXT OPEN HOUSE END TIME","URL","SOURCE","MLS#","FAVORITE","INTERESTED","LATITUDE","LONGITUDE","full_address","annual_rental_income","monthly_rental_income","rentalval","rentalval_note","elevation","distance_to_coast_meters","distance_to_coast_km","median_ageE","whiteE","blackE","asianE","hispanicE","median_incomeE","educationE","unemploymentE"
"PAST SALE","July-21-2025","Single Family Residential","8 Rafael Patio","Stinson Beach","CA",94970,5480000,3,2,"Stinson Beach",1915,8999,1941,NA,2862,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/8-Rafael-Patio-94970/home/1054970","BAREIS",325046720,"N","Y",37.9023504,-122.6510794,"8 Rafael Patio, Stinson Beach, CA",274000,22833.3333333333,22833.3333333333,"baseline_5pct",4.87,246.331253416487,0.246331253416487,64.5,1522,0,29,222,96875,463,15
"PAST SALE","March-20-2024","Single Family Residential","129 Seadrift Rd","Stinson Beach","CA",94970,5100000,3,3,"Stinson Beach",1774,7500,1984,NA,2875,290,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/129-Seadrift-Rd-94970/home/878229","BAREIS",323931150,"N","Y",37.9048388,-122.6552952,"129 Seadrift Rd, Stinson Beach, CA",255000,21250,21250,"baseline_5pct",3.78,416.910294179533,0.416910294179533,64.5,1522,0,29,222,96875,463,15
"PAST SALE","September-13-2024","Single Family Residential","17 Dipsea Rd","Stinson Beach","CA",94970,5e+06,3,3,"Stinson Beach",2056,11252,1989,NA,2432,306,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/17-Dipsea-Rd-94970/home/722733","BAREIS",324040106,"N","Y",37.9055276,-122.6530493,"17 Dipsea Rd, Stinson Beach, CA",250000,20833.3333333333,20833.3333333333,"baseline_5pct",3.4,593.307764842947,0.593307764842947,64.5,1522,0,29,222,96875,463,15
"PAST SALE","September-6-2023","Single Family Residential","173 Seadrift Rd","Stinson Beach","CA",94970,5500000,3,3,"Stinson Beach",1778,8751,1991,NA,3093,290,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/173-Seadrift-Rd-94970/home/1347452","BAREIS",323036170,"N","Y",37.906297,-122.6595109,"173 Seadrift Rd, Stinson Beach, CA",275000,22916.6666666667,22916.6666666667,"baseline_5pct",3.46,450.816064074248,0.450816064074248,64.5,1522,0,29,222,96875,463,15
"PAST SALE","January-2-2026","Single Family Residential","125 Laurel Ave","Stinson Beach","CA",94970,4050000,3,3,"Stinson Beach",2745,28832,1958,NA,1475,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/125-Laurel-Ave-94970/home/735388","San Francisco MLS",325079226,"N","Y",37.9023455,-122.6387895,"125 Laurel Ave, Stinson Beach, CA",202500,16875,16875,"baseline_5pct",82.23,863.08259728528,0.86308259728528,64.5,1522,0,29,222,96875,463,15
"PAST SALE","July-1-2024","Single Family Residential","12 Avenida Las Baulinas","Stinson Beach","CA",94970,3800000,3,2,"Highlands",NA,27600,1971,NA,NA,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/12-Avenida-Las-Baulinas-94970/home/741443","BAREIS",324013746,"N","Y",37.9037162,-122.6407922,"12 Avenida Las Baulinas, Stinson Beach, CA",190000,15833.3333333333,15833.3333333333,"baseline_5pct",99.47,847.669745025485,0.847669745025485,64.5,1522,0,29,222,96875,463,15
"PAST SALE","January-4-2024","Single Family Residential","255 Calle Del Mar","Stinson Beach","CA",94970,2137926,1,1,"Stinson Beach",640,NA,NA,NA,3281,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/255-Calle-del-Mar-94970/home/883461","BAREIS",323916299,"N","Y",37.9005542,-122.6395213,"255 Calle Del Mar, Stinson Beach, CA",106896.3,8908.025,8908.025,"baseline_5pct",54.09,633.053181460158,0.633053181460158,64.5,1522,0,29,222,96875,463,15
"PAST SALE","October-7-2024","Single Family Residential","9 Rafael Patio","Stinson Beach","CA",94970,3760000,3,2,"Stinson Beach",1420,15002,1938,NA,2648,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/9-Rafael-Patio-94970/home/1302009","BAREIS",324051839,"N","Y",37.9022736,-122.6507593,"9 Rafael Patio, Stinson Beach, CA",188000,15666.6666666667,15666.6666666667,"baseline_5pct",3.83,248.257932202283,0.248257932202283,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","174 Seadrift Rd","Stinson Beach","CA",94970,17900000,5,5,NA,3208,30120,2015,NA,5580,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/174-Seadrift-Rd-94970/home/1017872",NA,NA,"N","Y",37.9055495,-122.660012,"174 Seadrift Rd, Stinson Beach, CA",895000,74583.3333333333,74583.3333333333,"baseline_5pct",4.59,332.6710970914,0.3326710970914,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","214 Seadrift Rd","Stinson Beach","CA",94970,13200000,5,3,NA,2204,25020,1962,NA,5989,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/214-Seadrift-Rd-94970/home/1077674",NA,NA,"N","Y",37.9063035,-122.6636315,"214 Seadrift Rd, Stinson Beach, CA",660000,55000,55000,"baseline_5pct",5.51,295.711325039154,0.295711325039154,64.5,1522,0,29,222,96875,463,15
"PAST SALE","October-31-2025","Single Family Residential","170 Belvedere Ave","Stinson Beach","CA",94970,4250000,3,2,"Stinson Beach",1965,25051,1928,NA,2163,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/170-Belvedere-Ave-94970/home/17466147","BAREIS",325049704,"N","Y",37.9013641,-122.6378619,"170 Belvedere Ave, Stinson Beach, CA",212500,17708.3333333333,17708.3333333333,"baseline_5pct",62.86,846.667396127699,0.846667396127699,64.5,1522,0,29,222,96875,463,15
"PAST SALE","July-25-2025","Single Family Residential","211 Seadrift Rd","Stinson Beach","CA",94970,4998000,3,3,"Stinson Beach",2291,8303,2003,NA,2182,306,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/211-Seadrift-Rd-94970/home/1011997","BAREIS",325013239,"N","Y",37.9068641,-122.6632913,"211 Seadrift Rd, Stinson Beach, CA",249900,20825,20825,"baseline_5pct",3.8,382.968973550296,0.382968973550296,64.5,1522,0,29,222,96875,463,15
"PAST SALE","August-17-2023","Single Family Residential","210 Dipsea Rd","Stinson Beach","CA",94970,5500000,2,2,"Seadrift",2119,18295,1963,NA,2596,275,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/210-Dipsea-Rd-94970/home/723740","BAREIS",323013148,"N","Y",37.9083979,-122.6729157,"210 Dipsea Rd, Stinson Beach, CA",275000,22916.6666666667,22916.6666666667,"baseline_5pct",1.45,263.891861391906,0.263891861391906,64.5,1522,0,29,222,96875,463,15
"PAST SALE","December-2-2024","Single Family Residential","31 Calle Del Pradero","Stinson Beach","CA",94970,4125000,2,2,"Stinson Beach",1497,7200,1986,NA,2756,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/31-Calle-del-Pradero-94970/home/1050582","BAREIS",323919823,"N","Y",37.8983608,-122.6436942,"31 Calle Del Pradero, Stinson Beach, CA",206250,17187.5,17187.5,"baseline_5pct",3.91,81.0362291957153,0.0810362291957153,64.5,1522,0,29,222,96875,463,15
"PAST SALE","November-26-2025","Multi-Family (2-4 Unit)","7500 Panoramic Hwy","Stinson Beach","CA",94970,3900000,3,2,"Stinson Beach",1576,87800,1950,NA,2475,NA,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/7500-Panoramic-Hwy-94970/home/1170606","BAREIS",324091555,"N","Y",37.9003752,-122.6344771,"7500 Panoramic Hwy, Stinson Beach, CA",195000,16250,16250,"baseline_5pct",72.6,1032.27644766893,1.03227644766893,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","112 Calle del Arroyo","Stinson Beach","CA",94970,1936663,4,2,NA,1458,3200,1947,NA,754,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/112-Calle-del-Arroyo-94970/home/722744",NA,NA,"N","Y",37.9017074,-122.6474337,"112 Calle del Arroyo, Stinson Beach, CA",96833.15,8069.42916666667,8069.42916666667,"baseline_5pct",2.04,299.014670619962,0.299014670619962,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","16 Calle del Pinos","Stinson Beach","CA",94970,1879679,1,1,NA,474,2400,1920,NA,3797,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/16-Calle-del-Pinos-94970/home/1055023",NA,NA,"N","Y",37.8985845,-122.6431659,"16 Calle del Pinos, Stinson Beach, CA",93983.95,7831.99583333333,7831.99583333333,"baseline_5pct",3.84,145.809531439909,0.145809531439909,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","7 Walla Vis","Stinson Beach","CA",94970,3700000,2,2,NA,1826,7875,1981,NA,2026,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/7-Walla-Vis-94970/home/1187230",NA,NA,"N","Y",37.9035454,-122.6526083,"7 Walla Vis, Stinson Beach, CA",185000,15416.6666666667,15416.6666666667,"baseline_5pct",3.14,347.007243007842,0.347007243007842,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","139 Seadrift Rd","Stinson Beach","CA",94970,5300000,2,2,NA,1881,7500,1987,NA,2818,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/139-Seadrift-Rd-94970/home/722611",NA,NA,"N","Y",37.9051605,-122.6562443,"139 Seadrift Rd, Stinson Beach, CA",265000,22083.3333333333,22083.3333333333,"baseline_5pct",3.59,423.66880035639,0.42366880035639,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","95 Calle del Resaca","Stinson Beach","CA",94970,3634460,2,2,NA,1565,4800,1987,NA,1597,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/95-Calle-del-Resaca-94970/home/1364393",NA,NA,"N","Y",37.899606,-122.646179,"95 Calle del Resaca, Stinson Beach, CA",181723,15143.5833333333,15143.5833333333,"baseline_5pct",3.39,67.7127605975337,0.0677127605975337,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","6 Dipsea Rd","Stinson Beach","CA",94970,3131882,3,2,NA,1710,11214,1991,NA,337,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/6-Dipsea-Rd-94970/home/751483",NA,NA,"Y","Y",37.9048052,-122.6524155,"6 Dipsea Rd, Stinson Beach, CA",156594.1,13049.5083333333,13049.5083333333,"baseline_5pct",2.82,521.450682847343,0.521450682847343,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","5 Dipsea Rd","Stinson Beach","CA",94970,4800000,2,3,NA,2356,12750,1988,NA,2037,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/5-Dipsea-Rd-94970/home/1183350",NA,NA,"Y","Y",37.9049043,-122.6530651,"5 Dipsea Rd, Stinson Beach, CA",240000,20000,20000,"baseline_5pct",3.36,510.011298231584,0.510011298231584,64.5,1522,0,29,222,96875,463,15
"PAST SALE","April-12-2011","Single Family Residential","9 Dipsea Rd","Stinson Beach","CA",94970,2578733,3,2,"Seadrift",1372,7800,1966,NA,758,192,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/9-Dipsea-Rd-94970/home/969546","BAREIS",21106986,"Y","Y",37.9051004,-122.6530725,"9 Dipsea Rd, Stinson Beach, CA",128936.65,10744.7208333333,10744.7208333333,"baseline_5pct",3.34,535.749356409286,0.535749356409286,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","11 Dipsea Rd","Stinson Beach","CA",94970,3087791,3,3,NA,1598,11250,1991,NA,322,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/11-Dipsea-Rd-94970/home/1118896",NA,NA,"Y","Y",37.9053052,-122.6530644,"11 Dipsea Rd, Stinson Beach, CA",154389.55,12865.7958333333,12865.7958333333,"baseline_5pct",3.45,563.228471281933,0.563228471281933,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","12 Dipsea Rd","Stinson Beach","CA",94970,3322439,3,2,NA,1901,20634,1988,NA,658,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/12-Dipsea-Rd-94970/home/1376650",NA,NA,"Y","Y",37.9053423,-122.65236,"12 Dipsea Rd, Stinson Beach, CA",166121.95,13843.4958333333,13843.4958333333,"baseline_5pct",3.61,594.812804983613,0.594812804983613,64.5,1522,0,29,222,96875,463,15
"PAST SALE","June-3-2019","Single Family Residential","14 Dipsea Rd","Stinson Beach","CA",94970,2935121,3,2,"Stinson Beach",1901,21214,1988,NA,1013,242,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/14-Dipsea-Rd-94970/home/1145346","BAREIS",21828650,"Y","Y",37.9055303,-122.6523946,"14 Dipsea Rd, Stinson Beach, CA",146756.05,12229.6708333333,12229.6708333333,"baseline_5pct",3.47,618.446782412182,0.618446782412182,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","16 Dipsea Rd","Stinson Beach","CA",94970,3101877,4,3,NA,2131,30492,2001,NA,124,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/16-Dipsea-Rd-94970/home/721029",NA,NA,"Y","Y",37.9056796,-122.6525229,"16 Dipsea Rd, Stinson Beach, CA",155093.85,12924.4875,12924.4875,"baseline_5pct",3.65,633.399536256979,0.633399536256979,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","19 Dipsea Rd","Stinson Beach","CA",94970,3050168,3,2,NA,1936,11250,1989,NA,68,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/19-Dipsea-Rd-94970/home/927522",NA,NA,"Y","Y",37.9058018,-122.6533256,"19 Dipsea Rd, Stinson Beach, CA",152508.4,12709.0333333333,12709.0333333333,"baseline_5pct",3.54,619.230276045066,0.619230276045067,64.5,1522,0,29,222,96875,463,15
"PAST SALE","September-19-2014","Single Family Residential","23 Dipsea Rd","Stinson Beach","CA",94970,4438385,5,3.5,"Stinson Beach",2984,13125,2001,NA,908,217,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/23-Dipsea-Rd-94970/home/1231125","BAREIS",21410685,"Y","Y",37.9058656,-122.6536102,"23 Dipsea Rd, Stinson Beach, CA",221919.25,18493.2708333333,18493.2708333333,"baseline_5pct",3.21,616.922947738363,0.616922947738363,64.5,1522,0,29,222,96875,463,15
"PAST SALE","June-30-2017","Single Family Residential","25 Dipsea Rd","Stinson Beach","CA",94970,3693682,2,2.5,"Stinson Beach",1509,11252,1989,NA,1822,242,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/25-Dipsea-Rd-94970/home/937065","BAREIS",21708727,"Y","Y",37.9059744,-122.6539181,"25 Dipsea Rd, Stinson Beach, CA",184684.1,15390.3416666667,15390.3416666667,"baseline_5pct",3.37,619.704294215399,0.619704294215399,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","29 Dipsea Rd","Stinson Beach","CA",94970,4348474,3,2,NA,2132,11250,1989,NA,1067,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/29-Dipsea-Rd-94970/home/1318681",NA,NA,"Y","Y",37.9060519,-122.6542672,"29 Dipsea Rd, Stinson Beach, CA",217423.7,18118.6416666667,18118.6416666667,"baseline_5pct",3.53,616.773336527796,0.616773336527796,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","31 Dipsea Rd","Stinson Beach","CA",94970,5388052,3,3,NA,2683,11250,1989,NA,994,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/31-Dipsea-Rd-94970/home/1191306",NA,NA,"Y","Y",37.9061404,-122.6545227,"31 Dipsea Rd, Stinson Beach, CA",269402.6,22450.2166666667,22450.2166666667,"baseline_5pct",3.51,618.844685628872,0.618844685628872,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","35 Dipsea Rd","Stinson Beach","CA",94970,3454446,2,3,NA,2395,11250,1993,NA,566,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/35-Dipsea-Rd-94970/home/1064305",NA,NA,"Y","Y",37.9062542,-122.654798,"35 Dipsea Rd, Stinson Beach, CA",172722.3,14393.525,14393.525,"baseline_5pct",3.38,623.523416589905,0.623523416589905,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","37 Dipsea Rd","Stinson Beach","CA",94970,4098606,3,3,NA,2251,11250,1987,NA,924,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/37-Dipsea-Rd-94970/home/772239",NA,NA,"Y","Y",37.90632,-122.6551037,"37 Dipsea Rd, Stinson Beach, CA",204930.3,17077.525,17077.525,"baseline_5pct",3.24,620.682853490198,0.620682853490198,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","47 Dipsea Rd","Stinson Beach","CA",94970,3450149,3,3,NA,2482,11250,1990,NA,71,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/47-Dipsea-Rd-94970/home/720995",NA,NA,"Y","Y",37.9066152,-122.6559795,"47 Dipsea Rd, Stinson Beach, CA",172507.45,14375.6208333333,14375.6208333333,"baseline_5pct",3.29,626.700623181633,0.626700623181633,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","49 Dipsea Rd","Stinson Beach","CA",94970,4161857,3,2,NA,2540,11250,1989,NA,998,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/49-Dipsea-Rd-94970/home/1213905",NA,NA,"Y","Y",37.9067001,-122.6562583,"49 Dipsea Rd, Stinson Beach, CA",208092.85,17341.0708333333,17341.0708333333,"baseline_5pct",3.25,627.412491540183,0.627412491540183,64.5,1522,0,29,222,96875,463,15
"PAST SALE","March-20-2012","Single Family Residential","51 Dipsea Rd","Stinson Beach","CA",94970,3275007,2,2,"Stinson Beach",1362,7500,1988,NA,1065,200,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/51-Dipsea-Rd-94970/home/721003","BAREIS",21114279,"Y","Y",37.906765,-122.656463,"51 Dipsea Rd, Stinson Beach, CA",163750.35,13645.8625,13645.8625,"baseline_5pct",3.25,628.275478378341,0.628275478378341,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","53 Dipsea Rd","Stinson Beach","CA",94970,3484006,2,3,NA,2004,7500,1992,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/53-Dipsea-Rd-94970/home/772236",NA,NA,"Y","Y",37.9068485,-122.6566836,"53 Dipsea Rd, Stinson Beach, CA",174200.3,14516.6916666667,14516.6916666667,"baseline_5pct",3.3,631.00452045166,0.63100452045166,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","67 Dipsea Rd","Stinson Beach","CA",94970,3113050,4,3,NA,2332,11250,1992,NA,91,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/67-Dipsea-Rd-94970/home/1262058",NA,NA,"Y","Y",37.9072335,-122.6579993,"67 Dipsea Rd, Stinson Beach, CA",155652.5,12971.0416666667,12971.0416666667,"baseline_5pct",3.27,632.286931711438,0.632286931711438,64.5,1522,0,29,222,96875,463,15
"PAST SALE","March-30-2016","Single Family Residential","71 Dipsea Rd","Stinson Beach","CA",94970,4322722,3,3,"Marin",2273,11250,1992,NA,1298,208,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/71-Dipsea-Rd-94970/home/1002491","San Francisco MLS",441748,"Y","Y",37.9073241,-122.658272,"71 Dipsea Rd, Stinson Beach, CA",216136.1,18011.3416666667,18011.3416666667,"baseline_5pct",3.28,633.986071696528,0.633986071696528,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","75 Dipsea Rd","Stinson Beach","CA",94970,3519755,2,3,NA,2099,7500,1993,NA,132,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/75-Dipsea-Rd-94970/home/969535",NA,NA,"Y","Y",37.9074705,-122.6587185,"75 Dipsea Rd, Stinson Beach, CA",175987.75,14665.6458333333,14665.6458333333,"baseline_5pct",3.2,636.510470105084,0.636510470105084,64.5,1522,0,29,222,96875,463,15
"PAST SALE","August-5-2014","Single Family Residential","79 Dipsea Rd","Stinson Beach","CA",94970,3396994,3,2,"Stinson Beach",1872,11252,1989,NA,1042,217,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/79-Dipsea-Rd-94970/home/1027133","BAREIS",21401952,"Y","Y",37.907574,-122.6591718,"79 Dipsea Rd, Stinson Beach, CA",169849.7,14154.1416666667,14154.1416666667,"baseline_5pct",3.33,633.085437034883,0.633085437034883,64.5,1522,0,29,222,96875,463,15
"PAST SALE","August-14-2015","Single Family Residential","83 Dipsea Rd","Stinson Beach","CA",94970,3912767,4,2,"Stinson Beach",2169,11252,1989,NA,1256,208,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/83-Dipsea-Rd-94970/home/889012","BAREIS",21516788,"Y","Y",37.9077141,-122.6594717,"83 Dipsea Rd, Stinson Beach, CA",195638.35,16303.1958333333,16303.1958333333,"baseline_5pct",3.4,640.322896483696,0.640322896483696,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","85 Dipsea Rd","Stinson Beach","CA",94970,2801885,2,2,NA,1344,7500,1988,NA,59,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/85-Dipsea-Rd-94970/home/722713",NA,NA,"Y","Y",37.9077396,-122.6596434,"85 Dipsea Rd, Stinson Beach, CA",140094.25,11674.5208333333,11674.5208333333,"baseline_5pct",3.3,637.20736320243,0.63720736320243,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","91 Dipsea Rd","Stinson Beach","CA",94970,3739209,3,3,NA,2647,11250,1989,NA,841,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/91-Dipsea-Rd-94970/home/746387",NA,NA,"Y","Y",37.9079489,-122.6602428,"91 Dipsea Rd, Stinson Beach, CA",186960.45,15580.0375,15580.0375,"baseline_5pct",3.47,642.290291141481,0.642290291141481,64.5,1522,0,29,222,96875,463,15
"PAST SALE","April-24-2012","Single Family Residential","93 Dipsea Rd","Stinson Beach","CA",94970,3936969,2,2,"Stinson Beach",2054,7492,1987,NA,937,192,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/93-Dipsea-Rd-94970/home/1314536","BAREIS",21205967,"Y","Y",37.9080155,-122.6604664,"93 Dipsea Rd, Stinson Beach, CA",196848.45,16404.0375,16404.0375,"baseline_5pct",3.45,642.663609689937,0.642663609689937,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","95 Dipsea Rd","Stinson Beach","CA",94970,3424103,2,2,NA,1518,7500,1987,NA,1143,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/95-Dipsea-Rd-94970/home/720967",NA,NA,"Y","Y",37.9080877,-122.6606606,"95 Dipsea Rd, Stinson Beach, CA",171205.15,14267.0958333333,14267.0958333333,"baseline_5pct",3.48,644.892771561191,0.644892771561191,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","99 Dipsea Rd","Stinson Beach","CA",94970,5280669,3,5,NA,3476,22500,1983,NA,283,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/99-Dipsea-Rd-94970/home/1222951",NA,NA,"Y","Y",37.9081909,-122.6610559,"99 Dipsea Rd, Stinson Beach, CA",264033.45,22002.7875,22002.7875,"baseline_5pct",3.42,643.623383065062,0.643623383065062,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","103 Dipsea Rd","Stinson Beach","CA",94970,4125000,4,2,NA,1715,7500,1968,NA,2405,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/103-Dipsea-Rd-94970/home/1388418",NA,NA,"Y","Y",37.9083366,-122.6614119,"103 Dipsea Rd, Stinson Beach, CA",206250,17187.5,17187.5,"baseline_5pct",3.19,649.480610345713,0.649480610345713,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","107 Dipsea Rd","Stinson Beach","CA",94970,3668709,4,3,NA,2543,15000,1987,NA,NA,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/107-Dipsea-Rd-94970/home/1011979",NA,NA,"Y","Y",37.908401,-122.6618025,"107 Dipsea Rd, Stinson Beach, CA",183435.45,15286.2875,15286.2875,"baseline_5pct",3.01,643.241021066033,0.643241021066033,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","109 Dipsea Rd","Stinson Beach","CA",94970,2317968,3,2,NA,1446,7500,1973,NA,8,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/109-Dipsea-Rd-94970/home/720974",NA,NA,"Y","Y",37.9083909,-122.6619939,"109 Dipsea Rd, Stinson Beach, CA",115898.4,9658.2,9658.2,"baseline_5pct",3.04,634.656307773902,0.634656307773902,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","113 Dipsea Rd","Stinson Beach","CA",94970,3297168,3,2,NA,1482,7500,1982,NA,1778,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/113-Dipsea-Rd-94970/home/1238668",NA,NA,"Y","Y",37.9083168,-122.6624192,"113 Dipsea Rd, Stinson Beach, CA",164858.4,13738.2,13738.2,"baseline_5pct",3.29,608.72656339042,0.60872656339042,64.5,1522,0,29,222,96875,463,15
"PAST SALE","February-17-2012","Single Family Residential","115 Dipsea Rd","Stinson Beach","CA",94970,2837769,3,2,"Seadrift",1374,7492,1979,NA,837,192,"Sold",NA,NA,"https://www.redfin.com/CA/Stinson-Beach/115-Dipsea-Rd-94970/home/914026","BAREIS",21130506,"Y","Y",37.9082672,-122.6626009,"115 Dipsea Rd, Stinson Beach, CA",141888.45,11824.0375,11824.0375,"baseline_5pct",3.24,595.267988100917,0.595267988100917,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","119 Dipsea Rd","Stinson Beach","CA",94970,3300000,3,2,NA,1503,7500,1974,NA,2196,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/119-Dipsea-Rd-94970/home/720982",NA,NA,"Y","Y",37.9081982,-122.6630174,"119 Dipsea Rd, Stinson Beach, CA",165000,13750,13750,"baseline_5pct",3.43,570.348032566542,0.570348032566542,64.5,1522,0,29,222,96875,463,15
"PAST SALE",NA,"Single Family Residential","123 Dipsea Rd","Stinson Beach","CA",94970,3328176,2,2,NA,2423,7500,1996,NA,537,NA,NA,NA,NA,"https://www.redfin.com/CA/Stinson-Beach/123-Dipsea-Rd-94970/home/1187236",NA,NA,"Y","Y",37.9081217,-122.6634405,"123 Dipsea Rd, Stinson Beach, CA",166408.8,13867.4,13867.4,"baseline_5pct",3.62,544.183144576174,0.544183144576174,64.5,1522,0,29,222,96875,463,15
