SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,full_address,annual_rental_income,monthly_rental_income,rentalval,rentalval_note,elevation,distance_to_coast_meters,distance_to_coast_km,median_ageE,whiteE,blackE,asianE,hispanicE,median_incomeE,educationE,unemploymentE,hazard_type,property_id
PAST SALE,NA,Single Family Residential,128 Calle del Arroyo,Stinson Beach,CA,94970,1358187,2,1,NA,688,3200,1940,NA,945,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/128-Calle-del-Arroyo-94970/home/721034,NA,NA,Y,Y,37.9022387,-122.6483786,"128 Calle del Arroyo, Stinson Beach, CA",67909.35,5659.1125,5659.1125,baseline_5pct,2.58,333.7385545296928,0.3337385545296928,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,126 Calle del Arroyo,Stinson Beach,CA,94970,1117572,1,1,NA,672,3200,1944,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/126-Calle-del-Arroyo-94970/home/838983,NA,NA,Y,Y,37.9021304,-122.6482487,"126 Calle del Arroyo, Stinson Beach, CA",55878.600000000006,4656.55,4656.55,baseline_5pct,2.64,324.2868713664919,0.32428687136649187,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,124 Calle del Arroyo,Stinson Beach,CA,94970,1566861,2,1,NA,760,3200,1945,NA,868,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/124-Calle-del-Arroyo-94970/home/828695,NA,NA,Y,Y,37.9020915,-122.6481234,"124 Calle del Arroyo, Stinson Beach, CA",78343.05,6528.5875000000005,6528.5875000000005,baseline_5pct,2.6,323.8685801200963,0.3238685801200963,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,134 Calle del Arroyo,Stinson Beach,CA,94970,1822884,3,1,NA,1043,9600,1948,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/134-Calle-del-Arroyo-94970/home/1007821,NA,NA,Y,Y,37.9023071,-122.6484682,"134 Calle del Arroyo, Stinson Beach, CA",91144.20000000001,7595.350000000001,7595.350000000001,baseline_5pct,2.34,339.42197871712693,0.3394219787171269,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,147 Calle del Arroyo,Stinson Beach,CA,94970,3354116,3,3,NA,1436,8800,1989,NA,1765,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/147-Calle-del-Arroyo-94970/home/1412666,NA,NA,Y,Y,37.9024002,-122.6496474,"147 Calle del Arroyo, Stinson Beach, CA",167705.80000000002,13975.483333333335,13975.483333333335,baseline_5pct,3.32,307.14043295557457,0.3071404329555746,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,2 Joaquin Patio,Stinson Beach,CA,94970,1974587,2,1,NA,1452,7700,1938,NA,269,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/2-Joaquin-Patio-94970/home/1196249,NA,NA,Y,Y,37.9022468,-122.6493341,"2 Joaquin Patio, Stinson Beach, CA",98729.35,8227.445833333333,8227.445833333333,baseline_5pct,2.89,298.64696251683864,0.29864696251683864,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,5 Jose Patio,Stinson Beach,CA,94970,2478669,2,2,NA,1292,8000,1985,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/5-Jose-Patio-94970/home/965530,NA,NA,Y,Y,37.9021573,-122.6496876,"5 Jose Patio, Stinson Beach, CA",123933.45000000001,10327.7875,10327.7875,baseline_5pct,3.56,273.3925495635874,0.2733925495635874,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,September-29-2017,Single Family Residential,2 Francisco Patio,Stinson Beach,CA,94970,1654023,2,1,Stinson Beach,NA,3202,1937,NA,NA,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/2-Francisco-Patio-94970/home/1330127,BAREIS,21721143,Y,Y,37.9019255,-122.6485817,"2 Francisco Patio, Stinson Beach, CA",82701.15000000001,6891.762500000001,6891.762500000001,baseline_5pct,3.08,284.4980032252743,0.2844980032252743,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,July-8-2013,Single Family Residential,1 Joaquin Patio,Stinson Beach,CA,94970,2987211,3,1.5,Stinson Beach,1962,10193,NA,NA,671,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/1-Joaquin-Patio-94970/home/798461,BAREIS,21306917,Y,Y,37.9019361,-122.6487736,"1 Joaquin Patio, Stinson Beach, CA",149360.55000000002,12446.712500000001,12446.712500000001,baseline_5pct,2.92,278.6408020018548,0.2786408020018548,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,4 Francisco Patio,Stinson Beach,CA,94970,1377974,1,2,NA,669,2250,2011,NA,584,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/4-Francisco-Patio-94970/home/22283372,NA,NA,Y,Y,37.9018397,-122.6486677,"4 Francisco Patio, Stinson Beach, CA",68898.7,5741.558333333333,5741.558333333333,baseline_5pct,3.25,269.8595636639501,0.2698595636639501,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,5 Joaquin Patio,Stinson Beach,CA,94970,1439957,2,1,NA,817,2400,1948,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/5-Joaquin-Patio-94970/home/914038,NA,NA,Y,Y,37.9018388,-122.6489729,"5 Joaquin Patio, Stinson Beach, CA",71997.85,5999.820833333334,5999.820833333334,baseline_5pct,3.09,258.1881570633115,0.2581881570633115,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,118 Calle del Arroyo,Stinson Beach,CA,94970,2265262,4,2,NA,1598,6400,1941,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/118-Calle-del-Arroyo-94970/home/722802,NA,NA,Y,Y,37.9018872,-122.6477758,"118 Calle del Arroyo, Stinson Beach, CA",113263.1,9438.591666666667,9438.591666666667,baseline_5pct,2.45,309.9204446254107,0.3099204446254107,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,116 Calle del Arroyo,Stinson Beach,CA,94970,2139421,4,2,NA,1744,3200,1940,NA,376,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/116-Calle-del-Arroyo-94970/home/722748,NA,NA,Y,Y,37.9018447,-122.6476434,"116 Calle del Arroyo, Stinson Beach, CA",106971.05,8914.254166666668,8914.254166666668,baseline_5pct,2.45,309.2932894005147,0.3092932894005147,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,114 Calle del Arroyo,Stinson Beach,CA,94970,1392670,2,1,NA,772,3200,1940,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/114-Calle-del-Arroyo-94970/home/1322295,NA,NA,Y,Y,37.901755,-122.6475452,"114 Calle del Arroyo, Stinson Beach, CA",69633.5,5802.791666666667,5802.791666666667,baseline_5pct,2.31,301.1095205921517,0.3011095205921517,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,1 Francisco Patio,Stinson Beach,CA,94970,2424966,3,2,NA,1528,7880,1997,NA,285,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/1-Francisco-Patio-94970/home/17140162,NA,NA,Y,Y,37.9016617,-122.6480896,"1 Francisco Patio, Stinson Beach, CA",121248.3,10104.025,10104.025,baseline_5pct,2.73,268.12535496474135,0.2681253549647413,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,2 Alameda Patio,Stinson Beach,CA,94970,1807749,2,1,NA,1425,4000,1940,NA,161,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/2-Alameda-Patio-94970/home/1262067,NA,NA,Y,Y,37.9015477,-122.6478888,"2 Alameda Patio, Stinson Beach, CA",90387.45000000001,7532.287500000001,7532.287500000001,baseline_5pct,2.66,260.6011625939722,0.2606011625939722,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,4 Alameda Patio,Stinson Beach,CA,94970,1225586,1,1,NA,360,2400,1940,NA,410,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/4-Alameda-Patio-94970/home/722866,NA,NA,Y,Y,37.9014427,-122.6480065,"4 Alameda Patio, Stinson Beach, CA",61279.3,5106.608333333334,5106.608333333334,baseline_5pct,3,242.21562321099032,0.24221562321099033,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,June-12-2018,Single Family Residential,7 Francisco Patio,Stinson Beach,CA,94970,1739533,1,1,Stinson Beach,528,3598,1956,NA,2746,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/7-Francisco-Patio-94970/home/721121,BAREIS,21813156,Y,Y,37.9013378,-122.6483975,"7 Francisco Patio, Stinson Beach, CA",86976.65000000001,7248.054166666668,7248.054166666668,baseline_5pct,3.62,213.49880326834432,0.2134988032683443,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,5 Francisco Patio,Stinson Beach,CA,94970,2620114,4,2,NA,2258,6400,1944,NA,100,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/5-Francisco-Patio-94970/home/1141114,NA,NA,Y,Y,37.9014938,-122.6482936,"5 Francisco Patio, Stinson Beach, CA",131005.70000000001,10917.141666666668,10917.141666666668,baseline_5pct,3.1,238.12823680582437,0.23812823680582437,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,October-6-2015,Single Family Residential,6 Alameda Patio,Stinson Beach,CA,94970,1496391,1,1,Stinson Beach,612,3598,1939,NA,1593,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/6-Alameda-Patio-94970/home/1302014,BAREIS,21520823,Y,Y,37.901341,-122.6480884,"6 Alameda Patio, Stinson Beach, CA",74819.55,6234.9625000000005,6234.9625000000005,baseline_5pct,3.13,225.62297055089581,0.2256229705508958,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,11 Alameda Patio,Stinson Beach,CA,94970,3515534,3,3,NA,1642,4800,2021,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/11-Alameda-Patio-94970/home/1082669,NA,NA,Y,Y,37.9010513,-122.6478567,"11 Alameda Patio, Stinson Beach, CA",175776.7,14648.058333333334,14648.058333333334,baseline_5pct,3.22,195.95812946272068,0.19595812946272068,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,5 Alameda Patio,Stinson Beach,CA,94970,1823015,4,2,NA,1079,3600,1949,NA,626,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/5-Alameda-Patio-94970/home/722873,NA,NA,Y,Y,37.9010867,-122.6475035,"5 Alameda Patio, Stinson Beach, CA",91150.75,7595.895833333333,7595.895833333333,baseline_5pct,3.03,214.02350915378778,0.2140235091537878,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,December-16-2019,Single Family Residential,20 Calle Del Occidente,Stinson Beach,CA,94970,2818813,5,3,Stinson Beach,1672,3681,1982,NA,1077,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/20-Calle-del-Resaca-94970/home/1201128,BAREIS,21923954,Y,Y,37.9009939,-122.6473382,"20 Calle Del Occidente, Stinson Beach, CA",140940.65,11745.054166666667,11745.054166666667,baseline_5pct,3.09,207.9683584762098,0.2079683584762098,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,16 Calle del Onda,Stinson Beach,CA,94970,2656255,2,2,NA,1820,3800,2001,NA,827,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/16-Calle-del-Onda-94970/home/721161,NA,NA,Y,Y,37.9010833,-122.647252,"16 Calle del Onda, Stinson Beach, CA",132812.75,11067.729166666666,11067.729166666666,baseline_5pct,3.14,223.09185262733268,0.2230918526273327,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,1 Alameda Patio,Stinson Beach,CA,94970,1811045,2,2,NA,1189,2400,1963,NA,736,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/1-Alameda-Patio-94970/home/721134,NA,NA,Y,Y,37.9013741,-122.6474352,"1 Alameda Patio, Stinson Beach, CA",90552.25,7546.020833333333,7546.020833333333,baseline_5pct,2.38,254.73840286241142,0.2547384028624114,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,3 Alameda Patio,Stinson Beach,CA,94970,1150240,1,1,NA,552,4200,1951,NA,815,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/3-Alameda-Patio-94970/home/838993,NA,NA,Y,Y,37.9012753,-122.6474041,"3 Alameda Patio, Stinson Beach, CA",57512,4792.666666666667,4792.666666666667,baseline_5pct,2.39,242.8076266565222,0.2428076266565222,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,103 Calle del Arroyo,Stinson Beach,CA,94970,1678623,2,1,NA,984,2900,1955,NA,711,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/103-Calle-del-Arroyo-94970/home/767217,NA,NA,Y,Y,37.9012216,-122.6472511,"103 Calle del Arroyo, Stinson Beach, CA",83931.15000000001,6994.262500000001,6994.262500000001,baseline_5pct,2.77,241.47432337972907,0.24147432337972907,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,12 Calle del Pradero,Stinson Beach,CA,94970,1344746,1,1,NA,516,2750,1940,NA,2277,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/12-Calle-del-Pradero-94970/home/1114230,NA,NA,Y,Y,37.9011696,-122.6471138,"12 Calle del Pradero, Stinson Beach, CA",67237.3,5603.108333333334,5603.108333333334,baseline_5pct,2.7,239.77231178330263,0.23977231178330263,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,19 Calle del Pradero,Stinson Beach,CA,94970,1530282,2,1,NA,1064,3600,1963,NA,493,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/19-Calle-del-Pradero-94970/home/1412672,NA,NA,Y,Y,37.9008101,-122.6468413,"19 Calle del Pradero, Stinson Beach, CA",76514.1,6376.175,6376.175,baseline_5pct,3.47,202.39146437425973,0.20239146437425973,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,July-29-2020,Single Family Residential,2 Calle Del Embarcadero St,Stinson Beach,CA,94970,1846355,2,1,Stinson Beach,855,2400,1940,NA,1901,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/2-Calle-del-Embarcadero-94970/home/1265504,BAREIS,22014303,Y,Y,37.9010117,-122.6463115,"2 Calle Del Embarcadero St, Stinson Beach, CA",92317.75,7693.145833333333,7693.145833333333,baseline_5pct,2.31,249.19110396766234,0.24919110396766234,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,7 Calle del Mar,Stinson Beach,CA,94970,1044767,2,2,NA,746,4800,1937,NA,891,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/7-Calle-del-Mar-94970/home/721227,NA,NA,Y,Y,37.9011119,-122.6466757,"7 Calle del Mar, Stinson Beach, CA",52238.350000000006,4353.195833333334,4353.195833333334,baseline_5pct,2.5,248.6995394338566,0.2486995394338566,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,15 Calle del Embarcadero,Stinson Beach,CA,94970,1725946,2,1,NA,1042,3600,1956,NA,624,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/15-Calle-del-Embarcadero-94970/home/721231,NA,NA,Y,Y,37.9009234,-122.6467782,"15 Calle del Embarcadero, Stinson Beach, CA",86297.3,7191.441666666667,7191.441666666667,baseline_5pct,3.05,219.81140770532295,0.21981140770532295,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,4 Calle del Embarcadero,Stinson Beach,CA,94970,2315699,2,3,NA,1158,4800,2017,NA,216,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/4-Calle-del-Embarcadero-94970/home/22376190,NA,NA,Y,Y,37.9009101,-122.6463998,"4 Calle del Embarcadero, Stinson Beach, CA",115784.95000000001,9648.745833333334,9648.745833333334,baseline_5pct,2.78,232.36955357785715,0.23236955357785716,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,18 Calle del Embarcadero,Stinson Beach,CA,94970,1486352,2,1,NA,784,2400,1940,NA,367,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/18-Calle-del-Embarcadero-94970/home/1149369,NA,NA,Y,Y,37.9005173,-122.6467088,"18 Calle del Embarcadero, Stinson Beach, CA",74317.6,6193.133333333334,6193.133333333334,baseline_5pct,3.33,168.56084483681002,0.16856084483681003,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,20 Calle del Embarcadero,Stinson Beach,CA,94970,1475443,2,1,NA,450,4800,1933,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/20-Calle-del-Embarcadero-94970/home/722901,NA,NA,Y,Y,37.9004236,-122.6467419,"20 Calle del Embarcadero, Stinson Beach, CA",73772.15000000001,6147.679166666668,6147.679166666668,baseline_5pct,3.33,154.87682863390523,0.15487682863390523,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,17 Calle del Embarcadero,Stinson Beach,CA,94970,1856028,2,1,NA,1210,2400,1993,NA,682,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/17-Calle-del-Embarcadero-94970/home/878319,NA,NA,Y,Y,37.9003595,-122.6464108,"17 Calle del Embarcadero, Stinson Beach, CA",92801.40000000001,7733.450000000001,7733.450000000001,baseline_5pct,3.12,158.9050346695673,0.1589050346695673,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,11 Calle del Embarcadero,Stinson Beach,CA,94970,1179920,1,1,NA,716,2400,1933,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/11-Calle-del-Embarcadero-94970/home/721248,NA,NA,Y,Y,37.9005236,-122.6463004,"11 Calle del Embarcadero, Stinson Beach, CA",58996,4916.333333333333,4916.333333333333,baseline_5pct,2.66,184.85484816670046,0.18485484816670048,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,10 Calle del Onda,Stinson Beach,CA,94970,1452848,2,1,NA,780,4800,1947,NA,117,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/10-Calle-del-Onda-94970/home/1368971,NA,NA,Y,Y,37.9006702,-122.6458985,"10 Calle del Onda, Stinson Beach, CA",72642.40000000001,6053.533333333334,6053.533333333334,baseline_5pct,2.25,219.51643029349862,0.21951643029349863,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,5 Calle del Embarcadero,Stinson Beach,CA,94970,1520253,1,1,NA,648,2400,1935,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/5-Calle-del-Embarcadero-94970/home/849126,NA,NA,Y,Y,37.9007327,-122.6461349,"5 Calle del Embarcadero, Stinson Beach, CA",76012.65000000001,6334.387500000001,6334.387500000001,baseline_5pct,2.18,218.86043903075938,0.21886043903075938,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,9 Calle del Embarcadero,Stinson Beach,CA,94970,1472729,1,5,NA,422,4500,1922,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/9-Calle-del-Embarcadero-94970/home/12131642,NA,NA,Y,Y,37.9006046,-122.6462784,"9 Calle del Embarcadero, Stinson Beach, CA",73636.45,6136.370833333333,6136.370833333333,baseline_5pct,2.61,196.43382980984816,0.19643382980984816,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,June-29-2020,Multi-Family (2-4 Unit),28 - 30 Calle Del Ribera,Stinson Beach,CA,94970,2031190,3,2,Stinson Beach,2500,9601,1900,NA,803,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/28-Calle-Del-Ribera-94970/home/176313458,BAREIS,22002733,Y,Y,37.9004524,-122.6459576,"28 - 30 Calle Del Ribera, Stinson Beach, CA",101559.5,8463.291666666666,8463.291666666666,baseline_5pct,2.53,188.3839391156508,0.1883839391156508,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,16 Calle del Resaca,Stinson Beach,CA,94970,2093129,2,1,NA,900,7200,1930,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/16-Calle-del-Resaca-94970/home/722945,NA,NA,Y,Y,37.8999245,-122.6455671,"16 Calle del Resaca, Stinson Beach, CA",104656.45000000001,8721.370833333334,8721.370833333334,baseline_5pct,3.45,133.12847027340084,0.13312847027340083,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,May-22-2018,Single Family Residential,35 Calle Del Ribera,Stinson Beach,CA,94970,1560343,1,1.5,Stinson Beach,797,NA,1982,NA,1757,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/35-Calle-del-Resaca-94970/home/721256,BAREIS,21810290,Y,Y,37.900155,-122.645784,"35 Calle Del Ribera, Stinson Beach, CA",78017.15000000001,6501.429166666668,6501.429166666668,baseline_5pct,3.3,155.4988892785842,0.15549888927858418,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,17 Calle del Resaca,Stinson Beach,CA,94970,2078124,3,2,NA,1668,2400,1940,NA,200,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/17-Calle-del-Resaca-94970/home/1069188,NA,NA,Y,Y,37.8995998,-122.6452991,"17 Calle del Resaca, Stinson Beach, CA",103906.20000000001,8658.85,8658.85,baseline_5pct,3.85,100.19495585813239,0.10019495585813239,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,15 Calle del Resaca,Stinson Beach,CA,94970,2207969,4,2,NA,1471,4800,1930,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/15-Calle-del-Resaca-94970/home/17466150,NA,NA,Y,Y,37.8997321,-122.6451643,"15 Calle del Resaca, Stinson Beach, CA",110398.45000000001,9199.870833333334,9199.870833333334,baseline_5pct,3.45,122.84924049792082,0.12284924049792081,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,11 Calle del Resaca,Stinson Beach,CA,94970,1823201,2,1,NA,716,2400,1933,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/11-Calle-del-Resaca-94970/home/723025,NA,NA,Y,Y,37.8998509,-122.6451745,"11 Calle del Resaca, Stinson Beach, CA",91160.05,7596.670833333334,7596.670833333334,baseline_5pct,3.25,138.22419286361762,0.13822419286361762,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,April-18-2017,Single Family Residential,7 Calle Del Resaca,Stinson Beach,CA,94970,2801326,3,2,Stinson Beach,1404,4800,1997,NA,1353,NA,Sold,NA,NA,https://www.redfin.com/CA/Stinson-Beach/7-Calle-del-Resaca-94970/home/1041434,BAREIS,21606521,Y,Y,37.8999073,-122.6450042,"7 Calle Del Resaca, Stinson Beach, CA",140066.30000000002,11672.191666666668,11672.191666666668,baseline_5pct,3.04,152.15266651911105,0.15215266651911105,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,6 Calle del Onda,Stinson Beach,CA,94970,2256822,4,1,NA,1851,7200,1945,NA,NA,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/6-Calle-del-Onda-94970/home/1036502,NA,NA,Y,Y,37.8998262,-122.644751,"6 Calle del Onda, Stinson Beach, CA",112841.1,9403.425000000001,9403.425000000001,baseline_5pct,3.3,150.97700352435544,0.15097700352435545,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
PAST SALE,NA,Single Family Residential,2 Calle del Onda,Stinson Beach,CA,94970,2758030,3,3,NA,2186,13912,2013,NA,320,NA,NA,NA,NA,https://www.redfin.com/CA/Stinson-Beach/2-Calle-del-Onda-94970/home/12390056,NA,NA,Y,Y,37.9000528,-122.6446343,"2 Calle del Onda, Stinson Beach, CA",137901.5,11491.791666666666,11491.791666666666,baseline_5pct,2.76,185.45693077957594,0.18545693077957595,64.5,1522,0,29,222,96875,463,15,flood,f1f52a7ffb0a6eecd31a875d953cbe0f
